campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_twitter_20251016,twitter,carousel,https://ec.example.com/products?campaign=C001,13095,297,11923.14,2025-10-16,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20251016,google,story,https://ec.example.com/products?campaign=C001,6855,163,12900.38,2025-10-16,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251016,youtube,carousel,https://ec.example.com/products?campaign=C001,5561,106,11371.09,2025-10-16,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251016,instagram,story,https://ec.example.com/products?campaign=C001,4165,153,12599.21,2025-10-16,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251016,google,image,https://ec.example.com/products?campaign=C002,6676,162,14880.89,2025-10-16,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251016,instagram,image,https://ec.example.com/products?campaign=C002,7106,251,14919.7,2025-10-16,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251016,facebook,story,https://ec.example.com/products?campaign=C002,8176,257,16149.99,2025-10-16,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251016,twitter,carousel,https://ec.example.com/products?campaign=C002,16719,313,16653.03,2025-10-16,twitter,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251016,instagram,image,https://ec.example.com/products?campaign=C003,7377,272,20835.95,2025-10-16,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251016,google,video,https://ec.example.com/products?campaign=C003,9750,252,19354.93,2025-10-16,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20251016,youtube,carousel,https://ec.example.com/products?campaign=C004,8175,175,20336.42,2025-10-16,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251016,twitter,banner,https://ec.example.com/products?campaign=C004,14647,358,19417.5,2025-10-16,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251016,instagram,story,https://ec.example.com/products?campaign=C004,8775,264,20081.59,2025-10-16,instagram,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_instagram_20251016,instagram,banner,https://ec.example.com/products?campaign=C005,9365,290,19863.85,2025-10-16,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251016,youtube,video,https://ec.example.com/products?campaign=C005,10595,228,20170.16,2025-10-16,youtube,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251016,youtube,carousel,https://ec.example.com/products?campaign=C006,4996,112,13121.77,2025-10-16,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251016,google,video,https://ec.example.com/products?campaign=C006,7452,185,13365.16,2025-10-16,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20251016,facebook,banner,https://ec.example.com/products?campaign=C007,3920,127,8936.07,2025-10-16,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251016,youtube,story,https://ec.example.com/products?campaign=C007,3561,80,7498.32,2025-10-16,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251016,google,story,https://ec.example.com/products?campaign=C007,3368,96,8555.77,2025-10-16,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251016,twitter,video,https://ec.example.com/products?campaign=C007,10224,199,8849.73,2025-10-16,twitter,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20251016,google,video,https://ec.example.com/products?campaign=C008,10881,292,27445.3,2025-10-16,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251016,instagram,story,https://ec.example.com/products?campaign=C008,13468,445,26507.62,2025-10-16,instagram,cpc,ワンピース-セール,ドレス
