campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_instagram_20251011,instagram,video,https://ec.example.com/products?campaign=C001,7068,244,14772.7,2025-10-11,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251011,twitter,image,https://ec.example.com/products?campaign=C001,11171,256,14950.16,2025-10-11,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251011,youtube,carousel,https://ec.example.com/products?campaign=C001,8448,168,14872.29,2025-10-11,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251011,facebook,video,https://ec.example.com/products?campaign=C001,9483,276,15738.04,2025-10-11,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251011,google,image,https://ec.example.com/products?campaign=C002,16261,381,25788.39,2025-10-11,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251011,twitter,video,https://ec.example.com/products?campaign=C002,23297,491,28602.8,2025-10-11,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251011,facebook,carousel,https://ec.example.com/products?campaign=C002,17655,485,26586.93,2025-10-11,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20251011,facebook,video,https://ec.example.com/products?campaign=C003,7072,234,11352.7,2025-10-11,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251011,instagram,video,https://ec.example.com/products?campaign=C003,4358,147,11020.39,2025-10-11,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251011,youtube,carousel,https://ec.example.com/products?campaign=C003,6687,132,11670.05,2025-10-11,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251011,google,banner,https://ec.example.com/products?campaign=C003,5228,148,12602.06,2025-10-11,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20251011,google,banner,https://ec.example.com/products?campaign=C004,16495,374,25501.35,2025-10-11,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251011,twitter,image,https://ec.example.com/products?campaign=C004,21847,495,23505.13,2025-10-11,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20251011,youtube,banner,https://ec.example.com/products?campaign=C004,11303,232,25641.4,2025-10-11,youtube,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20251011,facebook,banner,https://ec.example.com/products?campaign=C005,7435,248,16639.48,2025-10-11,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251011,instagram,video,https://ec.example.com/products?campaign=C005,7512,240,19392.81,2025-10-11,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251011,google,image,https://ec.example.com/products?campaign=C005,8158,211,18844.81,2025-10-11,google,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251011,youtube,story,https://ec.example.com/products?campaign=C006,3870,78,8462.96,2025-10-11,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251011,instagram,story,https://ec.example.com/products?campaign=C006,4083,133,9290.61,2025-10-11,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251011,facebook,image,https://ec.example.com/products?campaign=C006,4370,137,9175.57,2025-10-11,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251011,twitter,story,https://ec.example.com/products?campaign=C006,7951,194,8547.64,2025-10-11,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20251011,instagram,carousel,https://ec.example.com/products?campaign=C007,7833,310,22319.49,2025-10-11,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251011,youtube,carousel,https://ec.example.com/products?campaign=C007,11204,241,20097.08,2025-10-11,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_twitter_20251011,twitter,story,https://ec.example.com/products?campaign=C008,19825,452,22285.89,2025-10-11,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251011,instagram,story,https://ec.example.com/products?campaign=C008,9521,320,21795.25,2025-10-11,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251011,google,image,https://ec.example.com/products?campaign=C008,12346,279,21269.81,2025-10-11,google,cpc,ワンピース-セール,ドレス
