campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251118,google,video,https://ec.example.com/products?campaign=C001,6871,168,14955.79,2025-11-18,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251118,instagram,story,https://ec.example.com/products?campaign=C001,9055,291,17324.51,2025-11-18,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251118,youtube,image,https://ec.example.com/products?campaign=C001,9353,199,16877.41,2025-11-18,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20251118,instagram,banner,https://ec.example.com/products?campaign=C002,6817,272,22387.6,2025-11-18,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20251118,youtube,banner,https://ec.example.com/products?campaign=C002,8201,183,20642.59,2025-11-18,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251118,facebook,video,https://ec.example.com/products?campaign=C002,11055,304,20720.73,2025-11-18,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251118,instagram,banner,https://ec.example.com/products?campaign=C003,8960,271,19201.9,2025-11-18,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20251118,facebook,banner,https://ec.example.com/products?campaign=C003,10110,344,18414.38,2025-11-18,facebook,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_instagram_20251118,instagram,banner,https://ec.example.com/products?campaign=C004,11809,430,26074.25,2025-11-18,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251118,facebook,banner,https://ec.example.com/products?campaign=C004,11926,381,26797.85,2025-11-18,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_youtube_20251118,youtube,banner,https://ec.example.com/products?campaign=C005,5271,99,11677.64,2025-11-18,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251118,facebook,image,https://ec.example.com/products?campaign=C005,5687,169,11737.03,2025-11-18,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251118,twitter,banner,https://ec.example.com/products?campaign=C005,12660,243,11177.97,2025-11-18,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251118,google,banner,https://ec.example.com/products?campaign=C005,5831,156,11026.1,2025-11-18,google,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20251118,google,image,https://ec.example.com/products?campaign=C006,7349,165,13099.32,2025-11-18,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251118,youtube,banner,https://ec.example.com/products?campaign=C006,8250,161,13906.81,2025-11-18,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20251118,facebook,story,https://ec.example.com/products?campaign=C007,7575,212,15077.56,2025-11-18,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20251118,instagram,image,https://ec.example.com/products?campaign=C007,5016,199,15265.36,2025-11-18,instagram,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251118,youtube,video,https://ec.example.com/products?campaign=C008,14357,245,27053.73,2025-11-18,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20251118,facebook,banner,https://ec.example.com/products?campaign=C008,13345,433,26231.91,2025-11-18,facebook,cpc,ワンピース-セール,ドレス
