campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20250912,youtube,story,https://ec.example.com/products?campaign=C001,4554,99,11097.11,2025-09-12,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20250912,instagram,banner,https://ec.example.com/products?campaign=C001,3716,146,11465.29,2025-09-12,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20250912,google,image,https://ec.example.com/products?campaign=C001,6403,159,10857.2,2025-09-12,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20250912,facebook,banner,https://ec.example.com/products?campaign=C001,8321,257,12852.99,2025-09-12,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20250912,instagram,video,https://ec.example.com/products?campaign=C002,8263,296,23118.73,2025-09-12,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20250912,facebook,carousel,https://ec.example.com/products?campaign=C002,14260,390,22230.28,2025-09-12,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20250912,google,banner,https://ec.example.com/products?campaign=C002,13172,322,21706.23,2025-09-12,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20250912,instagram,image,https://ec.example.com/products?campaign=C003,5230,193,12297.13,2025-09-12,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20250912,youtube,carousel,https://ec.example.com/products?campaign=C003,5579,111,12360.02,2025-09-12,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20250912,twitter,banner,https://ec.example.com/products?campaign=C003,10228,258,12816.2,2025-09-12,twitter,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20250912,youtube,image,https://ec.example.com/products?campaign=C004,8986,195,17392.22,2025-09-12,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20250912,facebook,banner,https://ec.example.com/products?campaign=C004,8871,289,17397.87,2025-09-12,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20250912,instagram,story,https://ec.example.com/products?campaign=C004,8515,258,19393.29,2025-09-12,instagram,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_google_20250912,google,image,https://ec.example.com/products?campaign=C005,6856,149,11611.88,2025-09-12,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20250912,twitter,story,https://ec.example.com/products?campaign=C005,8474,199,10383.93,2025-09-12,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20250912,youtube,banner,https://ec.example.com/products?campaign=C005,5077,108,10890.74,2025-09-12,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20250912,facebook,story,https://ec.example.com/products?campaign=C005,5355,145,9652.16,2025-09-12,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20250912,google,banner,https://ec.example.com/products?campaign=C006,5636,128,10314.36,2025-09-12,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20250912,facebook,video,https://ec.example.com/products?campaign=C006,4736,147,9520.13,2025-09-12,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20250912,instagram,video,https://ec.example.com/products?campaign=C006,3100,124,9218.23,2025-09-12,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_youtube_20250912,youtube,video,https://ec.example.com/products?campaign=C007,5172,104,10758.09,2025-09-12,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20250912,instagram,banner,https://ec.example.com/products?campaign=C007,4495,168,11993.28,2025-09-12,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20250912,twitter,carousel,https://ec.example.com/products?campaign=C007,10216,256,12022.25,2025-09-12,twitter,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_twitter_20250912,twitter,image,https://ec.example.com/products?campaign=C008,28722,538,25866.57,2025-09-12,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20250912,facebook,carousel,https://ec.example.com/products?campaign=C008,19348,506,25580.91,2025-09-12,facebook,cpc,ワンピース-セール,ドレス
