campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251107,google,banner,https://ec.example.com/products?campaign=C001,10833,262,21699.43,2025-11-07,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251107,facebook,video,https://ec.example.com/products?campaign=C001,13025,382,25530.79,2025-11-07,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20251107,instagram,story,https://ec.example.com/products?campaign=C002,6815,244,20286.0,2025-11-07,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20251107,youtube,banner,https://ec.example.com/products?campaign=C002,11095,253,21181.79,2025-11-07,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251107,google,banner,https://ec.example.com/products?campaign=C002,10896,289,21126.34,2025-11-07,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_youtube_20251107,youtube,banner,https://ec.example.com/products?campaign=C003,8454,192,20947.64,2025-11-07,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251107,google,video,https://ec.example.com/products?campaign=C003,9888,253,19853.58,2025-11-07,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_facebook_20251107,facebook,image,https://ec.example.com/products?campaign=C004,13182,373,18879.31,2025-11-07,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20251107,youtube,image,https://ec.example.com/products?campaign=C004,9674,170,20235.56,2025-11-07,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251107,twitter,video,https://ec.example.com/products?campaign=C004,13397,303,17829.09,2025-11-07,twitter,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_youtube_20251107,youtube,video,https://ec.example.com/products?campaign=C005,8764,189,21467.75,2025-11-07,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251107,twitter,carousel,https://ec.example.com/products?campaign=C005,24138,501,22565.28,2025-11-07,twitter,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20251107,google,carousel,https://ec.example.com/products?campaign=C006,6406,178,14802.37,2025-11-07,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251107,instagram,banner,https://ec.example.com/products?campaign=C006,5040,192,14811.08,2025-11-07,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20251107,instagram,video,https://ec.example.com/products?campaign=C007,4441,158,10984.78,2025-11-07,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251107,facebook,image,https://ec.example.com/products?campaign=C007,7901,207,12050.89,2025-11-07,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251107,youtube,image,https://ec.example.com/products?campaign=C007,6282,135,11675.3,2025-11-07,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251107,youtube,banner,https://ec.example.com/products?campaign=C008,13481,243,23563.05,2025-11-07,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251107,google,story,https://ec.example.com/products?campaign=C008,11675,296,26038.47,2025-11-07,google,cpc,ワンピース-セール,ドレス
