campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_facebook_20251002,facebook,banner,https://ec.example.com/products?campaign=C001,12342,404,21897.42,2025-10-02,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251002,instagram,story,https://ec.example.com/products?campaign=C001,6947,277,22124.15,2025-10-02,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251002,google,story,https://ec.example.com/products?campaign=C002,19975,434,31914.33,2025-10-02,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251002,twitter,story,https://ec.example.com/products?campaign=C002,27458,674,36014.14,2025-10-02,twitter,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20251002,facebook,banner,https://ec.example.com/products?campaign=C003,4111,140,9505.38,2025-10-02,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20251002,twitter,video,https://ec.example.com/products?campaign=C003,7695,156,8999.84,2025-10-02,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251002,google,story,https://ec.example.com/products?campaign=C003,4910,135,9993.93,2025-10-02,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251002,instagram,image,https://ec.example.com/products?campaign=C003,3310,131,10064.84,2025-10-02,instagram,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20251002,google,banner,https://ec.example.com/products?campaign=C004,15094,367,26712.28,2025-10-02,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251002,facebook,video,https://ec.example.com/products?campaign=C004,13334,424,25780.59,2025-10-02,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20251002,twitter,image,https://ec.example.com/products?campaign=C005,10161,249,14757.31,2025-10-02,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251002,youtube,video,https://ec.example.com/products?campaign=C005,5791,127,13795.61,2025-10-02,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251002,facebook,video,https://ec.example.com/products?campaign=C005,8135,210,14642.36,2025-10-02,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_facebook_20251002,facebook,video,https://ec.example.com/products?campaign=C006,3337,96,6816.35,2025-10-02,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251002,instagram,video,https://ec.example.com/products?campaign=C006,3314,114,7138.53,2025-10-02,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251002,youtube,carousel,https://ec.example.com/products?campaign=C006,3498,80,7657.52,2025-10-02,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251002,twitter,carousel,https://ec.example.com/products?campaign=C006,4895,116,6812.27,2025-10-02,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20251002,facebook,story,https://ec.example.com/products?campaign=C007,7623,247,17069.48,2025-10-02,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251002,youtube,story,https://ec.example.com/products?campaign=C007,11040,193,17555.56,2025-10-02,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251002,youtube,image,https://ec.example.com/products?campaign=C008,8294,146,17044.31,2025-10-02,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251002,instagram,banner,https://ec.example.com/products?campaign=C008,7714,258,18105.76,2025-10-02,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251002,twitter,video,https://ec.example.com/products?campaign=C008,17164,358,18241.73,2025-10-02,twitter,cpc,ワンピース-セール,ドレス
