campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_instagram_20251127,instagram,carousel,https://ec.example.com/products?campaign=C001,4985,180,14735.49,2025-11-27,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251127,facebook,banner,https://ec.example.com/products?campaign=C001,9282,253,16609.92,2025-11-27,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251127,twitter,video,https://ec.example.com/products?campaign=C001,12562,270,15069.83,2025-11-27,twitter,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20251127,instagram,story,https://ec.example.com/products?campaign=C002,10215,373,21189.01,2025-11-27,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251127,facebook,image,https://ec.example.com/products?campaign=C002,10122,341,20173.06,2025-11-27,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251127,google,story,https://ec.example.com/products?campaign=C002,12796,287,21876.47,2025-11-27,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20251127,google,image,https://ec.example.com/products?campaign=C003,5638,139,12037.61,2025-11-27,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251127,instagram,video,https://ec.example.com/products?campaign=C003,6615,198,12877.62,2025-11-27,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20251127,facebook,carousel,https://ec.example.com/products?campaign=C003,7703,222,13600.12,2025-11-27,facebook,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20251127,youtube,video,https://ec.example.com/products?campaign=C004,8069,153,14660.69,2025-11-27,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251127,google,video,https://ec.example.com/products?campaign=C004,7316,197,14650.59,2025-11-27,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251127,instagram,image,https://ec.example.com/products?campaign=C004,7161,267,15369.6,2025-11-27,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251127,facebook,video,https://ec.example.com/products?campaign=C004,7548,202,14189.85,2025-11-27,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20251127,facebook,video,https://ec.example.com/products?campaign=C005,7154,209,11728.2,2025-11-27,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251127,twitter,story,https://ec.example.com/products?campaign=C005,9430,209,10638.57,2025-11-27,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251127,google,image,https://ec.example.com/products?campaign=C005,6204,136,11089.32,2025-11-27,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251127,youtube,carousel,https://ec.example.com/products?campaign=C005,5518,124,10491.64,2025-11-27,youtube,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_facebook_20251127,facebook,image,https://ec.example.com/products?campaign=C006,9202,239,14670.88,2025-11-27,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251127,google,image,https://ec.example.com/products?campaign=C006,8055,217,14180.87,2025-11-27,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_twitter_20251127,twitter,video,https://ec.example.com/products?campaign=C007,12541,290,15984.59,2025-11-27,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20251127,instagram,story,https://ec.example.com/products?campaign=C007,8634,259,16604.46,2025-11-27,instagram,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20251127,google,video,https://ec.example.com/products?campaign=C008,6947,148,12231.85,2025-11-27,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251127,twitter,image,https://ec.example.com/products?campaign=C008,11367,280,13261.46,2025-11-27,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251127,youtube,banner,https://ec.example.com/products?campaign=C008,8683,148,12741.35,2025-11-27,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251127,instagram,image,https://ec.example.com/products?campaign=C008,4955,174,12454.11,2025-11-27,instagram,cpc,ワンピース-セール,ドレス
