campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20251020,youtube,image,https://ec.example.com/products?campaign=C001,6950,155,12436.02,2025-10-20,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251020,facebook,story,https://ec.example.com/products?campaign=C001,7414,198,10857.84,2025-10-20,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20251020,google,image,https://ec.example.com/products?campaign=C001,5968,134,12439.48,2025-10-20,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251020,twitter,video,https://ec.example.com/products?campaign=C001,8694,219,12963.48,2025-10-20,twitter,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_youtube_20251020,youtube,story,https://ec.example.com/products?campaign=C002,11535,249,23155.88,2025-10-20,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251020,twitter,story,https://ec.example.com/products?campaign=C002,15619,379,22160.59,2025-10-20,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251020,instagram,image,https://ec.example.com/products?campaign=C002,6461,246,20372.49,2025-10-20,instagram,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251020,instagram,carousel,https://ec.example.com/products?campaign=C003,8678,320,20039.08,2025-10-20,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251020,google,story,https://ec.example.com/products?campaign=C003,10558,225,18699.03,2025-10-20,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_instagram_20251020,instagram,banner,https://ec.example.com/products?campaign=C004,10143,318,20013.94,2025-10-20,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20251020,youtube,carousel,https://ec.example.com/products?campaign=C004,10966,194,17701.64,2025-10-20,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251020,google,image,https://ec.example.com/products?campaign=C004,10618,291,20927.36,2025-10-20,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_google_20251020,google,image,https://ec.example.com/products?campaign=C005,7266,189,15671.55,2025-10-20,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251020,facebook,image,https://ec.example.com/products?campaign=C005,8117,227,13082.19,2025-10-20,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251020,twitter,video,https://ec.example.com/products?campaign=C005,14054,320,15528.34,2025-10-20,twitter,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251020,youtube,image,https://ec.example.com/products?campaign=C006,5769,132,14256.84,2025-10-20,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251020,twitter,video,https://ec.example.com/products?campaign=C006,12553,277,13734.74,2025-10-20,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_google_20251020,google,carousel,https://ec.example.com/products?campaign=C007,5741,140,10532.59,2025-10-20,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20251020,instagram,carousel,https://ec.example.com/products?campaign=C007,6586,196,11973.45,2025-10-20,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251020,facebook,video,https://ec.example.com/products?campaign=C007,5196,175,10382.64,2025-10-20,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251020,facebook,video,https://ec.example.com/products?campaign=C008,11565,305,16867.89,2025-10-20,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251020,instagram,carousel,https://ec.example.com/products?campaign=C008,7487,233,18074.5,2025-10-20,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251020,twitter,banner,https://ec.example.com/products?campaign=C008,16233,387,18277.12,2025-10-20,twitter,cpc,ワンピース-セール,ドレス
