campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251104,google,image,https://ec.example.com/products?campaign=C001,5501,138,10791.88,2025-11-04,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251104,facebook,story,https://ec.example.com/products?campaign=C001,5460,180,11103.98,2025-11-04,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251104,youtube,video,https://ec.example.com/products?campaign=C001,5936,111,10773.55,2025-11-04,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251104,twitter,story,https://ec.example.com/products?campaign=C001,9803,205,11431.47,2025-11-04,twitter,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20251104,instagram,banner,https://ec.example.com/products?campaign=C002,6806,269,15400.01,2025-11-04,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20251104,youtube,banner,https://ec.example.com/products?campaign=C002,6545,143,14923.7,2025-11-04,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251104,facebook,carousel,https://ec.example.com/products?campaign=C002,8110,264,17373.59,2025-11-04,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251104,google,image,https://ec.example.com/products?campaign=C002,9289,238,18117.24,2025-11-04,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20251104,google,story,https://ec.example.com/products?campaign=C003,5119,133,12758.69,2025-11-04,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20251104,twitter,video,https://ec.example.com/products?campaign=C003,12286,301,12769.88,2025-11-04,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251104,youtube,carousel,https://ec.example.com/products?campaign=C003,6013,121,12870.52,2025-11-04,youtube,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_facebook_20251104,facebook,image,https://ec.example.com/products?campaign=C004,7930,272,18271.91,2025-11-04,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251104,instagram,image,https://ec.example.com/products?campaign=C004,7880,244,18775.62,2025-11-04,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251104,google,video,https://ec.example.com/products?campaign=C004,8139,198,18739.41,2025-11-04,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20251104,twitter,story,https://ec.example.com/products?campaign=C005,13017,282,14693.43,2025-11-04,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251104,google,banner,https://ec.example.com/products?campaign=C005,5165,148,13392.56,2025-11-04,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251104,facebook,image,https://ec.example.com/products?campaign=C005,6113,193,13475.72,2025-11-04,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_instagram_20251104,instagram,image,https://ec.example.com/products?campaign=C006,2767,97,6541.49,2025-11-04,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251104,twitter,image,https://ec.example.com/products?campaign=C006,5756,137,7213.41,2025-11-04,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251104,facebook,carousel,https://ec.example.com/products?campaign=C006,5942,158,7642.82,2025-11-04,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251104,youtube,video,https://ec.example.com/products?campaign=C006,3481,69,7483.41,2025-11-04,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_google_20251104,google,banner,https://ec.example.com/products?campaign=C007,9863,215,14908.52,2025-11-04,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251104,youtube,carousel,https://ec.example.com/products?campaign=C007,6822,153,17861.97,2025-11-04,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251104,youtube,carousel,https://ec.example.com/products?campaign=C008,14340,321,27208.34,2025-11-04,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20251104,facebook,video,https://ec.example.com/products?campaign=C008,12308,424,26626.82,2025-11-04,facebook,cpc,ワンピース-セール,ドレス
