campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251025,google,video,https://ec.example.com/products?campaign=C001,8434,189,15487.72,2025-10-25,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251025,twitter,video,https://ec.example.com/products?campaign=C001,15701,335,14459.98,2025-10-25,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251025,instagram,carousel,https://ec.example.com/products?campaign=C001,4812,177,14244.33,2025-10-25,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251025,youtube,story,https://ec.example.com/products?campaign=C001,6294,141,14903.61,2025-10-25,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251025,google,story,https://ec.example.com/products?campaign=C002,16578,467,43598.53,2025-10-25,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251025,facebook,banner,https://ec.example.com/products?campaign=C002,25144,713,39849.07,2025-10-25,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20251025,facebook,story,https://ec.example.com/products?campaign=C003,11672,314,15360.5,2025-10-25,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251025,youtube,banner,https://ec.example.com/products?campaign=C003,8329,170,15051.6,2025-10-25,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251025,google,story,https://ec.example.com/products?campaign=C003,9262,253,16697.19,2025-10-25,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_facebook_20251025,facebook,carousel,https://ec.example.com/products?campaign=C004,11341,359,25439.99,2025-10-25,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251025,google,carousel,https://ec.example.com/products?campaign=C004,14789,330,22979.68,2025-10-25,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20251025,youtube,story,https://ec.example.com/products?campaign=C004,12033,256,23534.97,2025-10-25,youtube,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20251025,facebook,carousel,https://ec.example.com/products?campaign=C005,6298,180,12535.09,2025-10-25,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251025,instagram,story,https://ec.example.com/products?campaign=C005,5651,193,12695.49,2025-10-25,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251025,google,story,https://ec.example.com/products?campaign=C005,5334,152,13540.68,2025-10-25,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251025,youtube,video,https://ec.example.com/products?campaign=C005,6309,122,13141.36,2025-10-25,youtube,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_twitter_20251025,twitter,carousel,https://ec.example.com/products?campaign=C006,5864,146,8720.19,2025-10-25,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251025,facebook,story,https://ec.example.com/products?campaign=C006,3480,118,8202.89,2025-10-25,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251025,google,story,https://ec.example.com/products?campaign=C006,4943,141,9536.59,2025-10-25,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251025,instagram,image,https://ec.example.com/products?campaign=C006,2816,113,8613.31,2025-10-25,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_youtube_20251025,youtube,image,https://ec.example.com/products?campaign=C007,5854,124,10850.78,2025-10-25,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251025,google,image,https://ec.example.com/products?campaign=C007,6572,150,10637.46,2025-10-25,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251025,twitter,carousel,https://ec.example.com/products?campaign=C007,11652,219,11286.54,2025-10-25,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20251025,instagram,video,https://ec.example.com/products?campaign=C007,3397,119,9651.65,2025-10-25,instagram,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251025,youtube,carousel,https://ec.example.com/products?campaign=C008,7261,142,16064.1,2025-10-25,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251025,twitter,image,https://ec.example.com/products?campaign=C008,16444,354,15404.76,2025-10-25,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20251025,facebook,carousel,https://ec.example.com/products?campaign=C008,10875,320,16609.21,2025-10-25,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251025,instagram,carousel,https://ec.example.com/products?campaign=C008,6726,231,17389.55,2025-10-25,instagram,cpc,ワンピース-セール,ドレス
