campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20250921,google,story,https://ec.example.com/products?campaign=C001,8773,224,20374.36,2025-09-21,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20250921,instagram,carousel,https://ec.example.com/products?campaign=C001,8402,319,18907.66,2025-09-21,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20250921,facebook,story,https://ec.example.com/products?campaign=C001,14427,372,20663.85,2025-09-21,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_youtube_20250921,youtube,banner,https://ec.example.com/products?campaign=C002,19292,363,41083.72,2025-09-21,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20250921,facebook,image,https://ec.example.com/products?campaign=C002,24597,801,40605.53,2025-09-21,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_youtube_20250921,youtube,carousel,https://ec.example.com/products?campaign=C003,12050,216,25098.82,2025-09-21,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20250921,google,carousel,https://ec.example.com/products?campaign=C003,11637,293,25619.37,2025-09-21,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20250921,google,banner,https://ec.example.com/products?campaign=C004,21732,525,34214.08,2025-09-21,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20250921,facebook,banner,https://ec.example.com/products?campaign=C004,23439,607,33666.38,2025-09-21,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_instagram_20250921,instagram,carousel,https://ec.example.com/products?campaign=C005,12911,488,28736.8,2025-09-21,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20250921,youtube,image,https://ec.example.com/products?campaign=C005,10800,225,24826.44,2025-09-21,youtube,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_facebook_20250921,facebook,video,https://ec.example.com/products?campaign=C006,7024,207,11521.54,2025-09-21,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20250921,twitter,banner,https://ec.example.com/products?campaign=C006,13723,267,11521.03,2025-09-21,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20250921,youtube,banner,https://ec.example.com/products?campaign=C006,7109,144,12109.68,2025-09-21,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20250921,instagram,carousel,https://ec.example.com/products?campaign=C007,6466,204,14703.16,2025-09-21,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20250921,facebook,image,https://ec.example.com/products?campaign=C007,8612,254,14256.95,2025-09-21,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20250921,twitter,story,https://ec.example.com/products?campaign=C007,11663,222,12890.62,2025-09-21,twitter,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20250921,google,story,https://ec.example.com/products?campaign=C008,13388,374,32369.58,2025-09-21,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20250921,youtube,banner,https://ec.example.com/products?campaign=C008,16571,363,33576.64,2025-09-21,youtube,cpc,ワンピース-セール,ドレス
