campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20251006,youtube,banner,https://ec.example.com/products?campaign=C001,5075,112,12542.9,2025-10-06,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251006,twitter,story,https://ec.example.com/products?campaign=C001,10742,207,11139.49,2025-10-06,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251006,instagram,video,https://ec.example.com/products?campaign=C001,4901,177,10900.64,2025-10-06,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251006,facebook,image,https://ec.example.com/products?campaign=C001,5944,178,12572.73,2025-10-06,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_twitter_20251006,twitter,image,https://ec.example.com/products?campaign=C002,38097,778,36702.72,2025-10-06,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251006,google,video,https://ec.example.com/products?campaign=C002,13505,338,30927.94,2025-10-06,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_youtube_20251006,youtube,carousel,https://ec.example.com/products?campaign=C003,5823,116,11887.59,2025-10-06,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251006,google,banner,https://ec.example.com/products?campaign=C003,5587,151,13381.61,2025-10-06,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251006,instagram,banner,https://ec.example.com/products?campaign=C003,5405,200,12046.6,2025-10-06,instagram,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20251006,google,banner,https://ec.example.com/products?campaign=C004,6197,177,15608.65,2025-10-06,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251006,twitter,banner,https://ec.example.com/products?campaign=C004,13163,255,14577.78,2025-10-06,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251006,facebook,image,https://ec.example.com/products?campaign=C004,8149,254,12834.59,2025-10-06,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251006,instagram,story,https://ec.example.com/products?campaign=C004,7800,256,15461.61,2025-10-06,instagram,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_youtube_20251006,youtube,story,https://ec.example.com/products?campaign=C005,5431,120,10261.31,2025-10-06,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251006,google,story,https://ec.example.com/products?campaign=C005,6197,132,11697.18,2025-10-06,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251006,twitter,carousel,https://ec.example.com/products?campaign=C005,10694,206,10320.69,2025-10-06,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251006,facebook,image,https://ec.example.com/products?campaign=C005,6160,192,11128.36,2025-10-06,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_twitter_20251006,twitter,story,https://ec.example.com/products?campaign=C006,16395,353,15094.24,2025-10-06,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251006,youtube,carousel,https://ec.example.com/products?campaign=C006,6468,130,15349.57,2025-10-06,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_youtube_20251006,youtube,video,https://ec.example.com/products?campaign=C007,8008,161,17501.51,2025-10-06,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251006,facebook,image,https://ec.example.com/products?campaign=C007,7950,273,15166.6,2025-10-06,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20251006,google,video,https://ec.example.com/products?campaign=C008,7566,212,17919.7,2025-10-06,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251006,youtube,banner,https://ec.example.com/products?campaign=C008,7341,160,19072.3,2025-10-06,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251006,twitter,banner,https://ec.example.com/products?campaign=C008,16092,395,19112.51,2025-10-06,twitter,cpc,ワンピース-セール,ドレス
