campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_instagram_20251019,instagram,banner,https://ec.example.com/products?campaign=C001,16784,501,29845.58,2025-10-19,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251019,youtube,banner,https://ec.example.com/products?campaign=C001,16353,292,31040.34,2025-10-19,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20251019,instagram,story,https://ec.example.com/products?campaign=C002,9518,344,21663.44,2025-10-19,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251019,google,banner,https://ec.example.com/products?campaign=C002,7636,208,19876.46,2025-10-19,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251019,twitter,image,https://ec.example.com/products?campaign=C002,15449,342,20195.9,2025-10-19,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251019,facebook,story,https://ec.example.com/products?campaign=C002,8698,296,20302.67,2025-10-19,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20251019,google,video,https://ec.example.com/products?campaign=C003,7826,176,16585.49,2025-10-19,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20251019,twitter,video,https://ec.example.com/products?campaign=C003,13086,325,14858.03,2025-10-19,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251019,youtube,image,https://ec.example.com/products?campaign=C003,8827,177,17161.8,2025-10-19,youtube,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20251019,youtube,video,https://ec.example.com/products?campaign=C004,11415,251,21989.45,2025-10-19,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251019,google,image,https://ec.example.com/products?campaign=C004,10680,287,24820.6,2025-10-19,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251019,facebook,banner,https://ec.example.com/products?campaign=C004,12017,406,25930.48,2025-10-19,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20251019,twitter,banner,https://ec.example.com/products?campaign=C005,11051,271,14495.91,2025-10-19,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251019,google,image,https://ec.example.com/products?campaign=C005,8623,207,14405.97,2025-10-19,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251019,instagram,story,https://ec.example.com/products?campaign=C005,4767,163,13475.14,2025-10-19,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251019,facebook,image,https://ec.example.com/products?campaign=C005,6271,179,12757.95,2025-10-19,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20251019,google,banner,https://ec.example.com/products?campaign=C006,4554,122,8639.81,2025-10-19,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251019,instagram,banner,https://ec.example.com/products?campaign=C006,2733,108,8839.32,2025-10-19,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251019,facebook,banner,https://ec.example.com/products?campaign=C006,6539,194,9476.96,2025-10-19,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251019,youtube,story,https://ec.example.com/products?campaign=C006,6750,115,9464.48,2025-10-19,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20251019,instagram,carousel,https://ec.example.com/products?campaign=C007,4983,158,12786.23,2025-10-19,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251019,twitter,banner,https://ec.example.com/products?campaign=C007,13197,264,12834.64,2025-10-19,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251019,google,story,https://ec.example.com/products?campaign=C007,9152,203,13990.5,2025-10-19,google,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251019,facebook,story,https://ec.example.com/products?campaign=C008,19401,547,31446.27,2025-10-19,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251019,instagram,story,https://ec.example.com/products?campaign=C008,15193,495,35154.88,2025-10-19,instagram,cpc,ワンピース-セール,ドレス
