campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_twitter_20251202,twitter,story,https://ec.example.com/products?campaign=C001,19173,365,16054.09,2025-12-02,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251202,instagram,story,https://ec.example.com/products?campaign=C001,7544,233,16241.89,2025-12-02,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251202,youtube,carousel,https://ec.example.com/products?campaign=C001,10062,182,15429.56,2025-12-02,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251202,google,video,https://ec.example.com/products?campaign=C002,16678,388,31642.06,2025-12-02,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251202,twitter,banner,https://ec.example.com/products?campaign=C002,33612,674,36217.04,2025-12-02,twitter,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20251202,google,story,https://ec.example.com/products?campaign=C003,9344,218,18307.54,2025-12-02,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20251202,twitter,carousel,https://ec.example.com/products?campaign=C003,17809,404,17941.14,2025-12-02,twitter,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_instagram_20251202,instagram,story,https://ec.example.com/products?campaign=C004,6924,222,14400.72,2025-12-02,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251202,facebook,video,https://ec.example.com/products?campaign=C004,6218,212,13311.72,2025-12-02,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251202,google,story,https://ec.example.com/products?campaign=C004,6023,172,14388.18,2025-12-02,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251202,twitter,image,https://ec.example.com/products?campaign=C004,13656,292,13117.77,2025-12-02,twitter,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20251202,twitter,carousel,https://ec.example.com/products?campaign=C005,18161,340,15500.4,2025-12-02,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251202,facebook,story,https://ec.example.com/products?campaign=C005,6154,204,14006.94,2025-12-02,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251202,google,story,https://ec.example.com/products?campaign=C005,9101,199,13375.13,2025-12-02,google,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_facebook_20251202,facebook,image,https://ec.example.com/products?campaign=C006,6329,205,9953.29,2025-12-02,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251202,youtube,banner,https://ec.example.com/products?campaign=C006,4692,102,10165.4,2025-12-02,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251202,instagram,story,https://ec.example.com/products?campaign=C006,4618,162,9165.97,2025-12-02,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_twitter_20251202,twitter,story,https://ec.example.com/products?campaign=C007,10155,246,10220.6,2025-12-02,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251202,facebook,carousel,https://ec.example.com/products?campaign=C007,6481,178,10269.91,2025-12-02,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251202,youtube,image,https://ec.example.com/products?campaign=C007,6402,120,10794.08,2025-12-02,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_twitter_20251202,twitter,video,https://ec.example.com/products?campaign=C008,15374,353,18096.96,2025-12-02,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251202,youtube,carousel,https://ec.example.com/products?campaign=C008,7913,153,17136.62,2025-12-02,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251202,google,story,https://ec.example.com/products?campaign=C008,10643,261,16875.17,2025-12-02,google,cpc,ワンピース-セール,ドレス
