campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_twitter_20250915,twitter,carousel,https://ec.example.com/products?campaign=C001,16164,330,15614.17,2025-09-15,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20250915,facebook,image,https://ec.example.com/products?campaign=C001,7239,234,14170.94,2025-09-15,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20250915,google,story,https://ec.example.com/products?campaign=C001,9055,193,15249.77,2025-09-15,google,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20250915,instagram,banner,https://ec.example.com/products?campaign=C002,8474,323,23487.3,2025-09-15,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20250915,google,story,https://ec.example.com/products?campaign=C002,10960,279,21531.98,2025-09-15,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20250915,facebook,story,https://ec.example.com/products?campaign=C002,10282,322,20981.04,2025-09-15,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20250915,instagram,banner,https://ec.example.com/products?campaign=C003,7888,298,18686.9,2025-09-15,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20250915,google,banner,https://ec.example.com/products?campaign=C003,10049,235,20188.49,2025-09-15,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20250915,youtube,banner,https://ec.example.com/products?campaign=C004,9269,193,17675.68,2025-09-15,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20250915,facebook,carousel,https://ec.example.com/products?campaign=C004,9689,290,18795.29,2025-09-15,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20250915,google,image,https://ec.example.com/products?campaign=C004,10292,260,17052.94,2025-09-15,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_instagram_20250915,instagram,video,https://ec.example.com/products?campaign=C005,9652,288,19663.39,2025-09-15,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20250915,twitter,carousel,https://ec.example.com/products?campaign=C005,18943,397,19799.02,2025-09-15,twitter,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_instagram_20250915,instagram,image,https://ec.example.com/products?campaign=C006,3988,154,10048.03,2025-09-15,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20250915,youtube,story,https://ec.example.com/products?campaign=C006,4418,77,8549.01,2025-09-15,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20250915,twitter,story,https://ec.example.com/products?campaign=C006,7518,153,8860.84,2025-09-15,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_google_20250915,google,video,https://ec.example.com/products?campaign=C007,7358,170,16183.85,2025-09-15,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20250915,facebook,image,https://ec.example.com/products?campaign=C007,8995,237,15558.52,2025-09-15,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20250915,youtube,banner,https://ec.example.com/products?campaign=C008,6893,148,16151.16,2025-09-15,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20250915,instagram,image,https://ec.example.com/products?campaign=C008,7598,277,17476.69,2025-09-15,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20250915,facebook,video,https://ec.example.com/products?campaign=C008,10888,343,16892.78,2025-09-15,facebook,cpc,ワンピース-セール,ドレス
