campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_twitter_20251128,twitter,video,https://ec.example.com/products?campaign=C001,24096,492,22898.25,2025-11-28,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251128,instagram,banner,https://ec.example.com/products?campaign=C001,10340,356,24438.04,2025-11-28,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_facebook_20251128,facebook,image,https://ec.example.com/products?campaign=C002,9227,297,19991.44,2025-11-28,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251128,twitter,image,https://ec.example.com/products?campaign=C002,17095,404,20767.27,2025-11-28,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251128,google,video,https://ec.example.com/products?campaign=C002,11061,265,23895.46,2025-11-28,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20251128,facebook,carousel,https://ec.example.com/products?campaign=C003,6303,171,9096.2,2025-11-28,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251128,instagram,carousel,https://ec.example.com/products?campaign=C003,3192,108,8911.11,2025-11-28,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251128,google,story,https://ec.example.com/products?campaign=C003,4571,123,9410.01,2025-11-28,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251128,youtube,image,https://ec.example.com/products?campaign=C003,4180,91,9452.13,2025-11-28,youtube,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_twitter_20251128,twitter,video,https://ec.example.com/products?campaign=C004,23653,539,30751.91,2025-11-28,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251128,google,story,https://ec.example.com/products?campaign=C004,14112,332,31130.01,2025-11-28,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20251128,twitter,carousel,https://ec.example.com/products?campaign=C005,7806,196,10371.43,2025-11-28,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251128,facebook,video,https://ec.example.com/products?campaign=C005,6497,167,9689.29,2025-11-28,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251128,google,image,https://ec.example.com/products?campaign=C005,6761,157,11565.5,2025-11-28,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251128,instagram,video,https://ec.example.com/products?campaign=C005,3345,133,9819.11,2025-11-28,instagram,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_facebook_20251128,facebook,banner,https://ec.example.com/products?campaign=C006,4830,161,8635.28,2025-11-28,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251128,google,banner,https://ec.example.com/products?campaign=C006,6302,135,9819.94,2025-11-28,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251128,youtube,video,https://ec.example.com/products?campaign=C006,4799,86,9396.13,2025-11-28,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_youtube_20251128,youtube,video,https://ec.example.com/products?campaign=C007,4980,97,10982.15,2025-11-28,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251128,google,carousel,https://ec.example.com/products?campaign=C007,7918,172,11250.36,2025-11-28,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251128,twitter,carousel,https://ec.example.com/products?campaign=C007,10579,212,11528.01,2025-11-28,twitter,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_instagram_20251128,instagram,video,https://ec.example.com/products?campaign=C008,12058,359,24607.19,2025-11-28,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20251128,facebook,story,https://ec.example.com/products?campaign=C008,14072,414,28172.46,2025-11-28,facebook,cpc,ワンピース-セール,ドレス
