campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251028,google,banner,https://ec.example.com/products?campaign=C001,7585,177,11910.94,2025-10-28,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251028,youtube,banner,https://ec.example.com/products?campaign=C001,5468,115,12914.16,2025-10-28,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251028,facebook,carousel,https://ec.example.com/products?campaign=C001,6840,221,12844.96,2025-10-28,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251028,twitter,story,https://ec.example.com/products?campaign=C001,15083,287,12617.38,2025-10-28,twitter,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251028,google,banner,https://ec.example.com/products?campaign=C002,10054,259,20328.68,2025-10-28,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251028,instagram,banner,https://ec.example.com/products?campaign=C002,9131,299,21569.74,2025-10-28,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251028,facebook,story,https://ec.example.com/products?campaign=C002,12437,349,24387.92,2025-10-28,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_twitter_20251028,twitter,story,https://ec.example.com/products?campaign=C003,20870,455,18348.08,2025-10-28,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251028,google,story,https://ec.example.com/products?campaign=C003,10147,273,19871.55,2025-10-28,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_twitter_20251028,twitter,story,https://ec.example.com/products?campaign=C004,33624,695,28454.31,2025-10-28,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251028,instagram,carousel,https://ec.example.com/products?campaign=C004,9768,384,28397.08,2025-10-28,instagram,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_google_20251028,google,story,https://ec.example.com/products?campaign=C005,5783,166,11360.96,2025-10-28,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251028,twitter,carousel,https://ec.example.com/products?campaign=C005,10264,241,10064.24,2025-10-28,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251028,youtube,video,https://ec.example.com/products?campaign=C005,6576,112,11368.26,2025-10-28,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251028,instagram,carousel,https://ec.example.com/products?campaign=C005,4205,130,10137.2,2025-10-28,instagram,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_instagram_20251028,instagram,image,https://ec.example.com/products?campaign=C006,5602,189,14773.29,2025-10-28,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251028,twitter,carousel,https://ec.example.com/products?campaign=C006,15391,300,15500.72,2025-10-28,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_twitter_20251028,twitter,image,https://ec.example.com/products?campaign=C007,14451,320,17076.71,2025-10-28,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251028,youtube,carousel,https://ec.example.com/products?campaign=C007,6912,158,16819.22,2025-10-28,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251028,youtube,image,https://ec.example.com/products?campaign=C008,6642,127,13773.82,2025-10-28,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20251028,facebook,video,https://ec.example.com/products?campaign=C008,7494,205,13457.52,2025-10-28,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251028,google,image,https://ec.example.com/products?campaign=C008,6478,148,11814.45,2025-10-28,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251028,twitter,carousel,https://ec.example.com/products?campaign=C008,12409,272,12974.73,2025-10-28,twitter,cpc,ワンピース-セール,ドレス
