campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20251013,youtube,banner,https://ec.example.com/products?campaign=C001,6059,133,13011.29,2025-10-13,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251013,instagram,story,https://ec.example.com/products?campaign=C001,4528,178,12588.87,2025-10-13,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20251013,google,carousel,https://ec.example.com/products?campaign=C001,5302,142,11705.95,2025-10-13,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251013,twitter,carousel,https://ec.example.com/products?campaign=C001,9957,209,12200.98,2025-10-13,twitter,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_twitter_20251013,twitter,story,https://ec.example.com/products?campaign=C002,15378,362,20995.74,2025-10-13,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251013,facebook,video,https://ec.example.com/products?campaign=C002,10633,338,21570.46,2025-10-13,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20251013,youtube,image,https://ec.example.com/products?campaign=C002,9925,183,21562.43,2025-10-13,youtube,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_twitter_20251013,twitter,image,https://ec.example.com/products?campaign=C003,10865,255,13760.02,2025-10-13,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251013,instagram,video,https://ec.example.com/products?campaign=C003,5377,203,13705.71,2025-10-13,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251013,youtube,carousel,https://ec.example.com/products?campaign=C003,9528,168,13954.31,2025-10-13,youtube,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20251013,youtube,story,https://ec.example.com/products?campaign=C004,12703,218,17829.22,2025-10-13,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251013,facebook,story,https://ec.example.com/products?campaign=C004,8463,281,18518.74,2025-10-13,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251013,twitter,image,https://ec.example.com/products?campaign=C004,16295,381,17149.62,2025-10-13,twitter,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_youtube_20251013,youtube,story,https://ec.example.com/products?campaign=C005,6882,127,12946.02,2025-10-13,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251013,twitter,image,https://ec.example.com/products?campaign=C005,9606,233,13143.19,2025-10-13,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251013,facebook,video,https://ec.example.com/products?campaign=C005,8968,243,15203.96,2025-10-13,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251013,youtube,image,https://ec.example.com/products?campaign=C006,4438,85,7321.89,2025-10-13,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251013,facebook,story,https://ec.example.com/products?campaign=C006,3532,107,7428.42,2025-10-13,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251013,google,video,https://ec.example.com/products?campaign=C006,2963,81,7352.21,2025-10-13,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251013,instagram,video,https://ec.example.com/products?campaign=C006,3531,107,6915.74,2025-10-13,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_youtube_20251013,youtube,video,https://ec.example.com/products?campaign=C007,10308,190,18047.3,2025-10-13,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251013,facebook,image,https://ec.example.com/products?campaign=C007,11938,306,14893.22,2025-10-13,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20251013,google,carousel,https://ec.example.com/products?campaign=C008,8328,209,13670.36,2025-10-13,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20251013,facebook,banner,https://ec.example.com/products?campaign=C008,6394,199,12545.53,2025-10-13,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251013,twitter,video,https://ec.example.com/products?campaign=C008,12997,263,12770.65,2025-10-13,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251013,instagram,carousel,https://ec.example.com/products?campaign=C008,6122,208,12659.17,2025-10-13,instagram,cpc,ワンピース-セール,ドレス
