campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_instagram_20251109,instagram,story,https://ec.example.com/products?campaign=C001,6110,204,15826.49,2025-11-09,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251109,facebook,image,https://ec.example.com/products?campaign=C001,6728,232,14252.93,2025-11-09,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20251109,google,video,https://ec.example.com/products?campaign=C001,7819,210,14642.92,2025-11-09,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251109,youtube,banner,https://ec.example.com/products?campaign=C001,8255,150,14165.95,2025-11-09,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20251109,instagram,carousel,https://ec.example.com/products?campaign=C002,14287,427,29923.4,2025-11-09,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20251109,google,video,https://ec.example.com/products?campaign=C002,14250,354,25770.65,2025-11-09,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251109,facebook,video,https://ec.example.com/products?campaign=C002,16697,467,30309.4,2025-11-09,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20251109,google,banner,https://ec.example.com/products?campaign=C003,5429,151,11951.7,2025-11-09,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251109,youtube,image,https://ec.example.com/products?campaign=C003,8967,154,12555.27,2025-11-09,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251109,instagram,video,https://ec.example.com/products?campaign=C003,5247,203,12373.54,2025-11-09,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20251109,facebook,video,https://ec.example.com/products?campaign=C003,6652,173,11815.77,2025-11-09,facebook,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20251109,google,carousel,https://ec.example.com/products?campaign=C004,11834,281,24615.18,2025-11-09,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251109,instagram,carousel,https://ec.example.com/products?campaign=C004,10497,421,25570.69,2025-11-09,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251109,twitter,video,https://ec.example.com/products?campaign=C004,19147,409,24053.66,2025-11-09,twitter,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20251109,facebook,carousel,https://ec.example.com/products?campaign=C005,18989,560,28008.54,2025-11-09,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251109,twitter,video,https://ec.example.com/products?campaign=C005,23877,511,27478.68,2025-11-09,twitter,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_instagram_20251109,instagram,banner,https://ec.example.com/products?campaign=C006,4371,162,11649.23,2025-11-09,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251109,twitter,image,https://ec.example.com/products?campaign=C006,12399,307,12821.31,2025-11-09,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251109,google,video,https://ec.example.com/products?campaign=C006,6930,178,12449.51,2025-11-09,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_google_20251109,google,image,https://ec.example.com/products?campaign=C007,9773,272,21414.88,2025-11-09,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251109,facebook,image,https://ec.example.com/products?campaign=C007,9269,315,20267.53,2025-11-09,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251109,facebook,carousel,https://ec.example.com/products?campaign=C008,12180,326,17040.7,2025-11-09,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251109,instagram,image,https://ec.example.com/products?campaign=C008,6254,204,16195.09,2025-11-09,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251109,google,carousel,https://ec.example.com/products?campaign=C008,8005,212,15568.82,2025-11-09,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251109,twitter,banner,https://ec.example.com/products?campaign=C008,15450,326,15355.6,2025-11-09,twitter,cpc,ワンピース-セール,ドレス
