campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_facebook_20251004,facebook,image,https://ec.example.com/products?campaign=C001,17825,530,27769.56,2025-10-04,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251004,twitter,story,https://ec.example.com/products?campaign=C001,25169,636,30991.39,2025-10-04,twitter,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_youtube_20251004,youtube,video,https://ec.example.com/products?campaign=C002,22434,443,45378.34,2025-10-04,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251004,instagram,video,https://ec.example.com/products?campaign=C002,17810,553,44390.76,2025-10-04,instagram,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251004,instagram,banner,https://ec.example.com/products?campaign=C003,8570,329,25332.42,2025-10-04,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20251004,facebook,video,https://ec.example.com/products?campaign=C003,13365,411,25505.12,2025-10-04,facebook,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_twitter_20251004,twitter,carousel,https://ec.example.com/products?campaign=C004,17854,345,17236.96,2025-10-04,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251004,facebook,story,https://ec.example.com/products?campaign=C004,8126,257,16538.33,2025-10-04,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20251004,youtube,carousel,https://ec.example.com/products?campaign=C004,8505,150,17574.89,2025-10-04,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251004,google,story,https://ec.example.com/products?campaign=C004,9243,254,16914.88,2025-10-04,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_instagram_20251004,instagram,carousel,https://ec.example.com/products?campaign=C005,6543,260,19336.94,2025-10-04,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251004,google,banner,https://ec.example.com/products?campaign=C005,7165,201,19294.85,2025-10-04,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20251004,facebook,carousel,https://ec.example.com/products?campaign=C005,7489,245,16836.08,2025-10-04,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20251004,google,image,https://ec.example.com/products?campaign=C006,6971,169,12878.56,2025-10-04,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251004,twitter,video,https://ec.example.com/products?campaign=C006,9703,207,11471.43,2025-10-04,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251004,instagram,carousel,https://ec.example.com/products?campaign=C006,5509,209,12657.53,2025-10-04,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20251004,facebook,banner,https://ec.example.com/products?campaign=C007,4941,167,10965.44,2025-10-04,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251004,google,banner,https://ec.example.com/products?campaign=C007,4183,115,9809.11,2025-10-04,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251004,twitter,carousel,https://ec.example.com/products?campaign=C007,9547,203,9928.5,2025-10-04,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20251004,instagram,carousel,https://ec.example.com/products?campaign=C007,4138,156,10583.97,2025-10-04,instagram,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251004,facebook,image,https://ec.example.com/products?campaign=C008,7414,254,15321.33,2025-10-04,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251004,youtube,banner,https://ec.example.com/products?campaign=C008,6863,155,16824.54,2025-10-04,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251004,instagram,story,https://ec.example.com/products?campaign=C008,7255,238,16824.45,2025-10-04,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251004,twitter,image,https://ec.example.com/products?campaign=C008,13199,273,15296.43,2025-10-04,twitter,cpc,ワンピース-セール,ドレス
