campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_instagram_20251005,instagram,video,https://ec.example.com/products?campaign=C001,8247,252,14448.77,2025-10-05,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251005,facebook,story,https://ec.example.com/products?campaign=C001,8522,249,15003.65,2025-10-05,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20251005,twitter,carousel,https://ec.example.com/products?campaign=C001,14676,299,15359.5,2025-10-05,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251005,youtube,story,https://ec.example.com/products?campaign=C001,8012,137,15172.18,2025-10-05,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_facebook_20251005,facebook,carousel,https://ec.example.com/products?campaign=C002,21011,669,38795.34,2025-10-05,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20251005,youtube,banner,https://ec.example.com/products?campaign=C002,20597,433,42520.57,2025-10-05,youtube,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251005,instagram,video,https://ec.example.com/products?campaign=C003,5458,197,15152.61,2025-10-05,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20251005,facebook,video,https://ec.example.com/products?campaign=C003,11220,326,15788.17,2025-10-05,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251005,google,banner,https://ec.example.com/products?campaign=C003,7186,190,15060.89,2025-10-05,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20251005,youtube,carousel,https://ec.example.com/products?campaign=C004,7410,156,18490.0,2025-10-05,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251005,instagram,video,https://ec.example.com/products?campaign=C004,8817,280,16739.29,2025-10-05,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251005,twitter,story,https://ec.example.com/products?campaign=C004,22461,424,18556.11,2025-10-05,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251005,facebook,banner,https://ec.example.com/products?campaign=C004,9856,290,18442.19,2025-10-05,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_google_20251005,google,video,https://ec.example.com/products?campaign=C005,16793,410,28183.93,2025-10-05,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251005,instagram,story,https://ec.example.com/products?campaign=C005,11393,423,25493.29,2025-10-05,instagram,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20251005,google,story,https://ec.example.com/products?campaign=C006,5678,156,11455.8,2025-10-05,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251005,youtube,story,https://ec.example.com/products?campaign=C006,6640,138,11083.47,2025-10-05,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251005,instagram,banner,https://ec.example.com/products?campaign=C006,4321,162,12921.32,2025-10-05,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_twitter_20251005,twitter,story,https://ec.example.com/products?campaign=C007,8729,205,10304.76,2025-10-05,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20251005,instagram,banner,https://ec.example.com/products?campaign=C007,5776,173,9982.05,2025-10-05,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251005,google,story,https://ec.example.com/products?campaign=C007,5510,154,10168.98,2025-10-05,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251005,facebook,carousel,https://ec.example.com/products?campaign=C007,7072,220,11177.45,2025-10-05,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251005,youtube,image,https://ec.example.com/products?campaign=C008,12694,242,21220.51,2025-10-05,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251005,google,banner,https://ec.example.com/products?campaign=C008,10080,266,22026.15,2025-10-05,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251005,twitter,carousel,https://ec.example.com/products?campaign=C008,19640,428,23242.1,2025-10-05,twitter,cpc,ワンピース-セール,ドレス
