campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_twitter_20251029,twitter,image,https://ec.example.com/products?campaign=C001,24934,541,25013.95,2025-10-29,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251029,instagram,carousel,https://ec.example.com/products?campaign=C001,13883,432,25470.07,2025-10-29,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_youtube_20251029,youtube,carousel,https://ec.example.com/products?campaign=C002,12621,227,20682.77,2025-10-29,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251029,facebook,story,https://ec.example.com/products?campaign=C002,14838,392,24246.7,2025-10-29,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251029,twitter,story,https://ec.example.com/products?campaign=C002,21441,435,23881.73,2025-10-29,twitter,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251029,instagram,video,https://ec.example.com/products?campaign=C003,7953,266,18850.03,2025-10-29,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251029,google,image,https://ec.example.com/products?campaign=C003,12660,310,20673.94,2025-10-29,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_twitter_20251029,twitter,video,https://ec.example.com/products?campaign=C004,17738,375,18310.05,2025-10-29,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20251029,youtube,carousel,https://ec.example.com/products?campaign=C004,9162,179,19561.13,2025-10-29,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251029,instagram,banner,https://ec.example.com/products?campaign=C004,8913,291,17735.3,2025-10-29,instagram,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20251029,twitter,image,https://ec.example.com/products?campaign=C005,11146,279,14766.6,2025-10-29,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251029,youtube,image,https://ec.example.com/products?campaign=C005,5525,113,13085.66,2025-10-29,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20251029,google,banner,https://ec.example.com/products?campaign=C005,8366,192,12908.74,2025-10-29,google,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251029,youtube,story,https://ec.example.com/products?campaign=C006,2789,59,6664.8,2025-10-29,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251029,twitter,carousel,https://ec.example.com/products?campaign=C006,5668,119,6630.03,2025-10-29,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251029,facebook,image,https://ec.example.com/products?campaign=C006,5288,135,7413.05,2025-10-29,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251029,google,carousel,https://ec.example.com/products?campaign=C006,3303,82,7086.04,2025-10-29,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20251029,facebook,video,https://ec.example.com/products?campaign=C007,4662,138,7724.1,2025-10-29,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251029,twitter,carousel,https://ec.example.com/products?campaign=C007,9396,177,8594.85,2025-10-29,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251029,youtube,video,https://ec.example.com/products?campaign=C007,4777,103,8943.39,2025-10-29,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251029,google,story,https://ec.example.com/products?campaign=C007,3473,89,8457.25,2025-10-29,google,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_youtube_20251029,youtube,carousel,https://ec.example.com/products?campaign=C008,13851,292,23563.12,2025-10-29,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251029,google,image,https://ec.example.com/products?campaign=C008,15374,346,27959.78,2025-10-29,google,cpc,ワンピース-セール,ドレス
