campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_facebook_20250918,facebook,video,https://ec.example.com/products?campaign=C001,6033,195,11109.48,2025-09-18,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20250918,youtube,image,https://ec.example.com/products?campaign=C001,5816,132,10847.96,2025-09-18,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20250918,google,video,https://ec.example.com/products?campaign=C001,6603,141,12724.44,2025-09-18,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20250918,instagram,banner,https://ec.example.com/products?campaign=C001,4934,164,11347.71,2025-09-18,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_facebook_20250918,facebook,video,https://ec.example.com/products?campaign=C002,15480,533,33553.95,2025-09-18,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20250918,instagram,carousel,https://ec.example.com/products?campaign=C002,11280,398,32384.91,2025-09-18,instagram,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20250918,google,story,https://ec.example.com/products?campaign=C003,8847,206,17775.5,2025-09-18,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20250918,instagram,carousel,https://ec.example.com/products?campaign=C003,10286,348,19569.21,2025-09-18,instagram,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_instagram_20250918,instagram,story,https://ec.example.com/products?campaign=C004,6402,206,15281.8,2025-09-18,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20250918,google,story,https://ec.example.com/products?campaign=C004,5851,164,14220.45,2025-09-18,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_youtube_20250918,youtube,banner,https://ec.example.com/products?campaign=C004,8334,151,15290.63,2025-09-18,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20250918,facebook,video,https://ec.example.com/products?campaign=C004,7959,254,15609.95,2025-09-18,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20250918,twitter,carousel,https://ec.example.com/products?campaign=C005,21787,430,20583.24,2025-09-18,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20250918,instagram,banner,https://ec.example.com/products?campaign=C005,10205,336,22159.4,2025-09-18,instagram,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20250918,google,banner,https://ec.example.com/products?campaign=C006,5309,114,10268.6,2025-09-18,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20250918,instagram,story,https://ec.example.com/products?campaign=C006,4979,166,10344.51,2025-09-18,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20250918,facebook,banner,https://ec.example.com/products?campaign=C006,6738,195,9770.88,2025-09-18,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20250918,facebook,story,https://ec.example.com/products?campaign=C007,4749,147,8158.09,2025-09-18,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20250918,youtube,banner,https://ec.example.com/products?campaign=C007,5327,95,8385.68,2025-09-18,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20250918,google,banner,https://ec.example.com/products?campaign=C007,5474,122,8597.82,2025-09-18,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20250918,instagram,image,https://ec.example.com/products?campaign=C007,3359,132,8981.52,2025-09-18,instagram,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_twitter_20250918,twitter,carousel,https://ec.example.com/products?campaign=C008,11498,224,13209.74,2025-09-18,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20250918,facebook,carousel,https://ec.example.com/products?campaign=C008,10518,271,13954.48,2025-09-18,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20250918,youtube,story,https://ec.example.com/products?campaign=C008,7499,146,14097.99,2025-09-18,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20250918,google,carousel,https://ec.example.com/products?campaign=C008,5840,152,13724.74,2025-09-18,google,cpc,ワンピース-セール,ドレス
