campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251115,google,story,https://ec.example.com/products?campaign=C001,13200,287,19866.19,2025-11-15,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251115,instagram,carousel,https://ec.example.com/products?campaign=C001,9020,350,20526.77,2025-11-15,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251115,youtube,video,https://ec.example.com/products?campaign=C001,11107,201,20410.26,2025-11-15,youtube,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_facebook_20251115,facebook,video,https://ec.example.com/products?campaign=C002,24906,754,41983.01,2025-11-15,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251115,instagram,image,https://ec.example.com/products?campaign=C002,16521,528,43280.92,2025-11-15,instagram,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20251115,facebook,image,https://ec.example.com/products?campaign=C003,7873,244,16703.4,2025-11-15,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20251115,twitter,banner,https://ec.example.com/products?campaign=C003,14111,308,15501.43,2025-11-15,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_youtube_20251115,youtube,carousel,https://ec.example.com/products?campaign=C003,8057,150,16678.53,2025-11-15,youtube,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_instagram_20251115,instagram,carousel,https://ec.example.com/products?campaign=C004,7904,304,23209.75,2025-11-15,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20251115,twitter,story,https://ec.example.com/products?campaign=C004,23007,490,23767.92,2025-11-15,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251115,google,story,https://ec.example.com/products?campaign=C004,10800,234,22014.62,2025-11-15,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20251115,facebook,carousel,https://ec.example.com/products?campaign=C005,9314,255,16550.55,2025-11-15,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251115,youtube,story,https://ec.example.com/products?campaign=C005,9666,183,17373.84,2025-11-15,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251115,twitter,image,https://ec.example.com/products?campaign=C005,17036,341,17459.01,2025-11-15,twitter,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_twitter_20251115,twitter,banner,https://ec.example.com/products?campaign=C006,8222,193,8339.21,2025-11-15,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_youtube_20251115,youtube,story,https://ec.example.com/products?campaign=C006,4341,75,8913.4,2025-11-15,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251115,facebook,carousel,https://ec.example.com/products?campaign=C006,4417,132,9215.36,2025-11-15,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20251115,google,video,https://ec.example.com/products?campaign=C006,5392,117,9682.41,2025-11-15,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20251115,instagram,video,https://ec.example.com/products?campaign=C007,4668,162,10361.29,2025-11-15,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251115,twitter,image,https://ec.example.com/products?campaign=C007,8539,183,10157.39,2025-11-15,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251115,youtube,banner,https://ec.example.com/products?campaign=C007,5233,107,11084.38,2025-11-15,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251115,facebook,carousel,https://ec.example.com/products?campaign=C007,5904,181,9753.26,2025-11-15,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_twitter_20251115,twitter,carousel,https://ec.example.com/products?campaign=C008,11412,279,15456.07,2025-11-15,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251115,instagram,image,https://ec.example.com/products?campaign=C008,7078,268,17718.67,2025-11-15,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251115,youtube,carousel,https://ec.example.com/products?campaign=C008,7994,158,15599.82,2025-11-15,youtube,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251115,google,banner,https://ec.example.com/products?campaign=C008,7071,164,15594.11,2025-11-15,google,cpc,ワンピース-セール,ドレス
