campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20251027,youtube,video,https://ec.example.com/products?campaign=C001,16587,292,25789.12,2025-10-27,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251027,instagram,image,https://ec.example.com/products?campaign=C001,9196,334,23253.91,2025-10-27,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_youtube_20251027,youtube,image,https://ec.example.com/products?campaign=C002,11898,203,17700.03,2025-10-27,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20251027,twitter,video,https://ec.example.com/products?campaign=C002,13392,326,17155.51,2025-10-27,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20251027,facebook,banner,https://ec.example.com/products?campaign=C002,8507,254,18249.84,2025-10-27,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251027,instagram,carousel,https://ec.example.com/products?campaign=C002,8572,302,16954.4,2025-10-27,instagram,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20251027,facebook,image,https://ec.example.com/products?campaign=C003,9768,316,19096.47,2025-10-27,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251027,google,carousel,https://ec.example.com/products?campaign=C003,13200,302,20437.32,2025-10-27,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_facebook_20251027,facebook,story,https://ec.example.com/products?campaign=C004,15156,423,29845.34,2025-10-27,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251027,google,carousel,https://ec.example.com/products?campaign=C004,14984,398,26643.33,2025-10-27,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_youtube_20251027,youtube,image,https://ec.example.com/products?campaign=C005,7188,133,15546.89,2025-10-27,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251027,twitter,story,https://ec.example.com/products?campaign=C005,12454,256,14783.05,2025-10-27,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251027,instagram,image,https://ec.example.com/products?campaign=C005,4621,166,12982.58,2025-10-27,instagram,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251027,youtube,carousel,https://ec.example.com/products?campaign=C006,7354,158,15318.02,2025-10-27,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251027,twitter,banner,https://ec.example.com/products?campaign=C006,13003,280,14600.86,2025-10-27,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20251027,instagram,banner,https://ec.example.com/products?campaign=C007,5125,180,10250.15,2025-10-27,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251027,google,banner,https://ec.example.com/products?campaign=C007,4671,130,10832.15,2025-10-27,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251027,facebook,carousel,https://ec.example.com/products?campaign=C007,8112,220,10718.08,2025-10-27,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251027,facebook,carousel,https://ec.example.com/products?campaign=C008,8596,248,15814.19,2025-10-27,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251027,instagram,carousel,https://ec.example.com/products?campaign=C008,8237,246,15970.44,2025-10-27,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251027,google,image,https://ec.example.com/products?campaign=C008,8410,199,16349.64,2025-10-27,google,cpc,ワンピース-セール,ドレス
