campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20250922,youtube,video,https://ec.example.com/products?campaign=C001,9107,193,21634.15,2025-09-22,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20250922,facebook,story,https://ec.example.com/products?campaign=C001,11444,365,23516.03,2025-09-22,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_facebook_20250922,facebook,story,https://ec.example.com/products?campaign=C002,11241,379,23803.71,2025-09-22,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_twitter_20250922,twitter,carousel,https://ec.example.com/products?campaign=C002,16953,354,20654.23,2025-09-22,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20250922,google,carousel,https://ec.example.com/products?campaign=C002,13580,337,21894.37,2025-09-22,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_youtube_20250922,youtube,video,https://ec.example.com/products?campaign=C003,7205,128,13334.73,2025-09-22,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20250922,facebook,banner,https://ec.example.com/products?campaign=C003,7179,190,12377.09,2025-09-22,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20250922,twitter,story,https://ec.example.com/products?campaign=C003,10487,233,13012.73,2025-09-22,twitter,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_youtube_20250922,youtube,carousel,https://ec.example.com/products?campaign=C004,6268,121,14393.64,2025-09-22,youtube,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20250922,facebook,story,https://ec.example.com/products?campaign=C004,7011,206,13319.43,2025-09-22,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20250922,instagram,image,https://ec.example.com/products?campaign=C004,5939,220,14427.96,2025-09-22,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20250922,google,banner,https://ec.example.com/products?campaign=C004,7828,221,14694.87,2025-09-22,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_google_20250922,google,story,https://ec.example.com/products?campaign=C005,7044,159,14358.45,2025-09-22,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20250922,youtube,story,https://ec.example.com/products?campaign=C005,6991,153,12905.52,2025-09-22,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20250922,facebook,image,https://ec.example.com/products?campaign=C005,8290,216,13711.62,2025-09-22,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_twitter_20250922,twitter,carousel,https://ec.example.com/products?campaign=C006,13001,282,15007.37,2025-09-22,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20250922,google,carousel,https://ec.example.com/products?campaign=C006,7395,168,13858.96,2025-09-22,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_twitter_20250922,twitter,banner,https://ec.example.com/products?campaign=C007,7845,198,11543.87,2025-09-22,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20250922,instagram,image,https://ec.example.com/products?campaign=C007,3471,118,9867.14,2025-09-22,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20250922,facebook,video,https://ec.example.com/products?campaign=C007,7140,240,11879.48,2025-09-22,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_twitter_20250922,twitter,story,https://ec.example.com/products?campaign=C008,27769,525,23963.2,2025-09-22,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20250922,instagram,story,https://ec.example.com/products?campaign=C008,12269,406,27218.04,2025-09-22,instagram,cpc,ワンピース-セール,ドレス
