campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_youtube_20250928,youtube,carousel,https://ec.example.com/products?campaign=C001,15628,332,29284.46,2025-09-28,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20250928,instagram,image,https://ec.example.com/products?campaign=C001,15612,538,32356.63,2025-09-28,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_instagram_20250928,instagram,carousel,https://ec.example.com/products?campaign=C002,7304,290,22480.37,2025-09-28,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20250928,google,banner,https://ec.example.com/products?campaign=C002,8206,208,19769.32,2025-09-28,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20250928,youtube,carousel,https://ec.example.com/products?campaign=C002,9474,188,20344.99,2025-09-28,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20250928,facebook,image,https://ec.example.com/products?campaign=C002,9928,342,22606.16,2025-09-28,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_youtube_20250928,youtube,banner,https://ec.example.com/products?campaign=C003,5998,107,12412.75,2025-09-28,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20250928,instagram,image,https://ec.example.com/products?campaign=C003,5464,198,11225.47,2025-09-28,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20250928,twitter,image,https://ec.example.com/products?campaign=C003,14897,284,11885.29,2025-09-28,twitter,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20250928,google,carousel,https://ec.example.com/products?campaign=C003,6049,171,12159.57,2025-09-28,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20250928,google,video,https://ec.example.com/products?campaign=C004,17575,462,36153.65,2025-09-28,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20250928,twitter,banner,https://ec.example.com/products?campaign=C004,36969,811,38837.55,2025-09-28,twitter,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_twitter_20250928,twitter,story,https://ec.example.com/products?campaign=C005,11337,244,13253.9,2025-09-28,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20250928,google,story,https://ec.example.com/products?campaign=C005,7536,180,13159.59,2025-09-28,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20250928,instagram,story,https://ec.example.com/products?campaign=C005,6552,245,14320.93,2025-09-28,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_facebook_20250928,facebook,image,https://ec.example.com/products?campaign=C005,8208,242,14029.86,2025-09-28,facebook,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20250928,youtube,banner,https://ec.example.com/products?campaign=C006,3968,91,8383.76,2025-09-28,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20250928,twitter,story,https://ec.example.com/products?campaign=C006,9386,235,9710.74,2025-09-28,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20250928,google,story,https://ec.example.com/products?campaign=C006,3842,108,8327.1,2025-09-28,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20250928,instagram,image,https://ec.example.com/products?campaign=C006,3444,123,8479.54,2025-09-28,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20250928,facebook,carousel,https://ec.example.com/products?campaign=C007,10271,338,20203.63,2025-09-28,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20250928,youtube,story,https://ec.example.com/products?campaign=C007,11790,240,22117.58,2025-09-28,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20250928,google,story,https://ec.example.com/products?campaign=C008,16197,422,31061.49,2025-09-28,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20250928,twitter,image,https://ec.example.com/products?campaign=C008,28157,580,30924.6,2025-09-28,twitter,cpc,ワンピース-セール,ドレス
