campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20250909,google,story,https://ec.example.com/products?campaign=C001,8735,242,22216.37,2025-09-09,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20250909,instagram,carousel,https://ec.example.com/products?campaign=C001,8371,311,25353.22,2025-09-09,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_twitter_20250909,twitter,image,https://ec.example.com/products?campaign=C002,15728,365,15895.21,2025-09-09,twitter,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20250909,facebook,video,https://ec.example.com/products?campaign=C002,10423,277,18182.81,2025-09-09,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20250909,instagram,banner,https://ec.example.com/products?campaign=C002,7327,228,16321.33,2025-09-09,instagram,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_google_20250909,google,image,https://ec.example.com/products?campaign=C002,11193,277,17778.04,2025-09-09,google,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_facebook_20250909,facebook,carousel,https://ec.example.com/products?campaign=C003,9348,291,19371.25,2025-09-09,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20250909,instagram,carousel,https://ec.example.com/products?campaign=C003,7848,263,18945.19,2025-09-09,instagram,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_facebook_20250909,facebook,story,https://ec.example.com/products?campaign=C004,9576,291,15081.04,2025-09-09,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20250909,twitter,carousel,https://ec.example.com/products?campaign=C004,14571,293,13016.22,2025-09-09,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20250909,instagram,banner,https://ec.example.com/products?campaign=C004,5386,214,13743.1,2025-09-09,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20250909,google,video,https://ec.example.com/products?campaign=C004,5432,149,14287.94,2025-09-09,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_instagram_20250909,instagram,image,https://ec.example.com/products?campaign=C005,6929,273,20197.47,2025-09-09,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20250909,youtube,video,https://ec.example.com/products?campaign=C005,11518,218,23391.85,2025-09-09,youtube,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_instagram_20250909,instagram,banner,https://ec.example.com/products?campaign=C006,3859,130,10272.48,2025-09-09,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20250909,twitter,image,https://ec.example.com/products?campaign=C006,9298,229,9360.84,2025-09-09,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_google_20250909,google,banner,https://ec.example.com/products?campaign=C006,6235,137,9129.0,2025-09-09,google,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_google_20250909,google,banner,https://ec.example.com/products?campaign=C007,5220,115,8921.09,2025-09-09,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20250909,twitter,story,https://ec.example.com/products?campaign=C007,6527,154,8866.2,2025-09-09,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20250909,youtube,image,https://ec.example.com/products?campaign=C007,3351,72,8466.48,2025-09-09,youtube,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_instagram_20250909,instagram,video,https://ec.example.com/products?campaign=C007,3250,98,7455.09,2025-09-09,instagram,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20250909,facebook,carousel,https://ec.example.com/products?campaign=C008,15499,427,26388.21,2025-09-09,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20250909,instagram,carousel,https://ec.example.com/products?campaign=C008,10971,373,25599.56,2025-09-09,instagram,cpc,ワンピース-セール,ドレス
