campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_facebook_20250925,facebook,carousel,https://ec.example.com/products?campaign=C001,5199,179,10891.67,2025-09-25,facebook,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_google_20250925,google,video,https://ec.example.com/products?campaign=C001,6155,160,12291.15,2025-09-25,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_twitter_20250925,twitter,story,https://ec.example.com/products?campaign=C001,9644,202,11527.5,2025-09-25,twitter,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20250925,instagram,banner,https://ec.example.com/products?campaign=C001,6116,195,12503.17,2025-09-25,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_youtube_20250925,youtube,carousel,https://ec.example.com/products?campaign=C002,18876,333,31836.19,2025-09-25,youtube,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_facebook_20250925,facebook,image,https://ec.example.com/products?campaign=C002,16235,478,33099.18,2025-09-25,facebook,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_google_20250925,google,story,https://ec.example.com/products?campaign=C003,7726,178,17067.4,2025-09-25,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20250925,facebook,banner,https://ec.example.com/products?campaign=C003,9975,282,17194.46,2025-09-25,facebook,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_google_20250925,google,video,https://ec.example.com/products?campaign=C004,8947,193,17217.32,2025-09-25,google,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_twitter_20250925,twitter,banner,https://ec.example.com/products?campaign=C004,15167,336,17833.87,2025-09-25,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20250925,facebook,video,https://ec.example.com/products?campaign=C004,8396,284,17580.82,2025-09-25,facebook,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20250925,facebook,image,https://ec.example.com/products?campaign=C005,5827,151,10574.9,2025-09-25,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20250925,youtube,video,https://ec.example.com/products?campaign=C005,4057,91,9582.89,2025-09-25,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20250925,instagram,video,https://ec.example.com/products?campaign=C005,4839,174,10575.6,2025-09-25,instagram,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_google_20250925,google,video,https://ec.example.com/products?campaign=C005,4561,118,9798.63,2025-09-25,google,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20250925,youtube,carousel,https://ec.example.com/products?campaign=C006,6027,127,15149.54,2025-09-25,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20250925,instagram,carousel,https://ec.example.com/products?campaign=C006,4903,174,13076.88,2025-09-25,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_google_20250925,google,story,https://ec.example.com/products?campaign=C007,10578,236,16015.87,2025-09-25,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20250925,facebook,image,https://ec.example.com/products?campaign=C007,10042,271,15414.01,2025-09-25,facebook,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_google_20250925,google,video,https://ec.example.com/products?campaign=C008,8593,214,13803.04,2025-09-25,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_facebook_20250925,facebook,banner,https://ec.example.com/products?campaign=C008,5210,166,11657.73,2025-09-25,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20250925,twitter,story,https://ec.example.com/products?campaign=C008,12152,292,14110.74,2025-09-25,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20250925,youtube,banner,https://ec.example.com/products?campaign=C008,7390,154,13589.95,2025-09-25,youtube,cpc,ワンピース-セール,ドレス
