campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251023,google,video,https://ec.example.com/products?campaign=C001,6366,174,16330.29,2025-10-23,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251023,instagram,image,https://ec.example.com/products?campaign=C001,5222,209,16746.75,2025-10-23,instagram,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_facebook_20251023,facebook,story,https://ec.example.com/products?campaign=C001,8283,265,15204.21,2025-10-23,facebook,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_google_20251023,google,image,https://ec.example.com/products?campaign=C002,22801,500,36455.62,2025-10-23,google,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_youtube_20251023,youtube,story,https://ec.example.com/products?campaign=C002,17181,325,31005.23,2025-10-23,youtube,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_youtube_20251023,youtube,story,https://ec.example.com/products?campaign=C003,6819,126,13375.93,2025-10-23,youtube,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_instagram_20251023,instagram,banner,https://ec.example.com/products?campaign=C003,5154,180,12795.29,2025-10-23,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251023,google,story,https://ec.example.com/products?campaign=C003,6912,177,13506.53,2025-10-23,google,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_twitter_20251023,twitter,video,https://ec.example.com/products?campaign=C004,13262,335,13419.2,2025-10-23,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251023,facebook,video,https://ec.example.com/products?campaign=C004,8725,233,13834.2,2025-10-23,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251023,instagram,image,https://ec.example.com/products?campaign=C004,5069,196,12893.22,2025-10-23,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251023,google,story,https://ec.example.com/products?campaign=C004,7160,198,13585.27,2025-10-23,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_facebook_20251023,facebook,image,https://ec.example.com/products?campaign=C005,11036,377,19342.83,2025-10-23,facebook,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251023,twitter,carousel,https://ec.example.com/products?campaign=C005,20463,513,20790.32,2025-10-23,twitter,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_google_20251023,google,image,https://ec.example.com/products?campaign=C006,7577,170,14110.96,2025-10-23,google,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_twitter_20251023,twitter,banner,https://ec.example.com/products?campaign=C006,17283,332,13804.52,2025-10-23,twitter,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_facebook_20251023,facebook,carousel,https://ec.example.com/products?campaign=C007,5536,176,11608.0,2025-10-23,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_twitter_20251023,twitter,video,https://ec.example.com/products?campaign=C007,9338,202,10999.13,2025-10-23,twitter,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251023,youtube,video,https://ec.example.com/products?campaign=C007,5474,122,10520.73,2025-10-23,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251023,facebook,banner,https://ec.example.com/products?campaign=C008,6500,217,13956.94,2025-10-23,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_twitter_20251023,twitter,carousel,https://ec.example.com/products?campaign=C008,13436,302,13638.65,2025-10-23,twitter,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251023,google,video,https://ec.example.com/products?campaign=C008,7803,175,13572.55,2025-10-23,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251023,youtube,image,https://ec.example.com/products?campaign=C008,6196,110,13102.88,2025-10-23,youtube,cpc,ワンピース-セール,ドレス
