campaign_id,campaign_name,ad_id,ad_platform,ad_format,target_url,impressions,clicks,cost,date,utm_source,utm_medium,utm_campaign,target_category
C001,春夏新作_ドレス,ADC001_google_20251009,google,banner,https://ec.example.com/products?campaign=C001,6919,161,14869.48,2025-10-09,google,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_youtube_20251009,youtube,image,https://ec.example.com/products?campaign=C001,8953,182,16353.18,2025-10-09,youtube,cpc,春夏新作-ドレス,ドレス
C001,春夏新作_ドレス,ADC001_instagram_20251009,instagram,banner,https://ec.example.com/products?campaign=C001,7345,225,15162.5,2025-10-09,instagram,cpc,春夏新作-ドレス,ドレス
C002,セール_アウター,ADC002_facebook_20251009,facebook,story,https://ec.example.com/products?campaign=C002,23243,644,33511.52,2025-10-09,facebook,cpc,セール-アウター,アウター
C002,セール_アウター,ADC002_instagram_20251009,instagram,story,https://ec.example.com/products?campaign=C002,16860,509,36416.03,2025-10-09,instagram,cpc,セール-アウター,アウター
C003,トレンド_トップス,ADC003_instagram_20251009,instagram,story,https://ec.example.com/products?campaign=C003,4135,149,10355.68,2025-10-09,instagram,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_facebook_20251009,facebook,banner,https://ec.example.com/products?campaign=C003,5580,153,10437.43,2025-10-09,facebook,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_google_20251009,google,video,https://ec.example.com/products?campaign=C003,5186,131,9060.66,2025-10-09,google,cpc,トレンド-トップス,トップス
C003,トレンド_トップス,ADC003_twitter_20251009,twitter,image,https://ec.example.com/products?campaign=C003,9686,189,9054.25,2025-10-09,twitter,cpc,トレンド-トップス,トップス
C004,新作_バッグ,ADC004_twitter_20251009,twitter,carousel,https://ec.example.com/products?campaign=C004,11826,246,14550.49,2025-10-09,twitter,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_instagram_20251009,instagram,carousel,https://ec.example.com/products?campaign=C004,4706,175,14600.24,2025-10-09,instagram,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_facebook_20251009,facebook,story,https://ec.example.com/products?campaign=C004,6579,188,13459.4,2025-10-09,facebook,cpc,新作-バッグ,バッグ
C004,新作_バッグ,ADC004_google_20251009,google,image,https://ec.example.com/products?campaign=C004,7436,209,15572.72,2025-10-09,google,cpc,新作-バッグ,バッグ
C005,シューズ_プロモ,ADC005_google_20251009,google,story,https://ec.example.com/products?campaign=C005,5113,143,11042.63,2025-10-09,google,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_youtube_20251009,youtube,video,https://ec.example.com/products?campaign=C005,5109,111,11269.3,2025-10-09,youtube,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_twitter_20251009,twitter,story,https://ec.example.com/products?campaign=C005,7722,186,10760.37,2025-10-09,twitter,cpc,シューズ-プロモ,シューズ
C005,シューズ_プロモ,ADC005_instagram_20251009,instagram,banner,https://ec.example.com/products?campaign=C005,4388,168,11068.49,2025-10-09,instagram,cpc,シューズ-プロモ,シューズ
C006,アクセサリー_キャンペーン,ADC006_youtube_20251009,youtube,image,https://ec.example.com/products?campaign=C006,6398,123,10453.84,2025-10-09,youtube,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_facebook_20251009,facebook,carousel,https://ec.example.com/products?campaign=C006,6854,176,9383.7,2025-10-09,facebook,cpc,アクセサリー-キャンペーン,アクセサリー
C006,アクセサリー_キャンペーン,ADC006_instagram_20251009,instagram,banner,https://ec.example.com/products?campaign=C006,4061,129,9785.62,2025-10-09,instagram,cpc,アクセサリー-キャンペーン,アクセサリー
C007,デニム_特集,ADC007_instagram_20251009,instagram,banner,https://ec.example.com/products?campaign=C007,4581,160,9124.85,2025-10-09,instagram,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_facebook_20251009,facebook,story,https://ec.example.com/products?campaign=C007,4499,148,7800.5,2025-10-09,facebook,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_google_20251009,google,image,https://ec.example.com/products?campaign=C007,4159,104,7579.01,2025-10-09,google,cpc,デニム-特集,ボトムス
C007,デニム_特集,ADC007_youtube_20251009,youtube,banner,https://ec.example.com/products?campaign=C007,3824,78,8298.7,2025-10-09,youtube,cpc,デニム-特集,ボトムス
C008,ワンピース_セール,ADC008_facebook_20251009,facebook,image,https://ec.example.com/products?campaign=C008,7934,269,13734.69,2025-10-09,facebook,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_google_20251009,google,video,https://ec.example.com/products?campaign=C008,6907,161,14059.29,2025-10-09,google,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_instagram_20251009,instagram,carousel,https://ec.example.com/products?campaign=C008,5403,191,14402.09,2025-10-09,instagram,cpc,ワンピース-セール,ドレス
C008,ワンピース_セール,ADC008_youtube_20251009,youtube,story,https://ec.example.com/products?campaign=C008,6877,117,13492.92,2025-10-09,youtube,cpc,ワンピース-セール,ドレス
