click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000080701,2025-11-14 08:37:35,C001,ADC001_youtube_20251113,U013409,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.40.72,Mozilla/5.0 (desktop)
CLK0000080702,2025-11-14 12:31:12,C001,ADC001_youtube_20251113,U011183,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.229.173,Mozilla/5.0 (mobile)
CLK0000080703,2025-11-13 18:13:56,C001,ADC001_youtube_20251113,U018054,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.225.211,Mozilla/5.0 (tablet)
CLK0000080704,2025-11-14 10:41:12,C001,ADC001_youtube_20251113,U015019,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.251.250,Mozilla/5.0 (desktop)
CLK0000080705,2025-11-13 22:45:59,C001,ADC001_youtube_20251113,U019994,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.4.92,Mozilla/5.0 (mobile)
CLK0000080706,2025-11-14 00:20:47,C001,ADC001_youtube_20251113,U010371,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.74.83,Mozilla/5.0 (mobile)
CLK0000080707,2025-11-13 18:29:10,C001,ADC001_youtube_20251113,U019894,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.172.153,Mozilla/5.0 (mobile)
CLK0000080708,2025-11-13 20:45:23,C001,ADC001_youtube_20251113,U010001,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.94.53,Mozilla/5.0 (desktop)
CLK0000080709,2025-11-14 01:45:36,C001,ADC001_youtube_20251113,U008834,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.209.98,Mozilla/5.0 (mobile)
CLK0000080710,2025-11-14 10:37:34,C001,ADC001_youtube_20251113,U011752,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.219.139,Mozilla/5.0 (mobile)
CLK0000080711,2025-11-14 09:53:21,C001,ADC001_youtube_20251113,U016901,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.43.142,Mozilla/5.0 (mobile)
CLK0000080712,2025-11-14 12:29:21,C001,ADC001_youtube_20251113,U013487,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.113.196,Mozilla/5.0 (desktop)
CLK0000080713,2025-11-14 14:03:56,C001,ADC001_youtube_20251113,U016818,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.207.49,Mozilla/5.0 (desktop)
CLK0000080714,2025-11-13 16:20:45,C001,ADC001_youtube_20251113,U016936,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.145.50,Mozilla/5.0 (mobile)
CLK0000080715,2025-11-13 16:30:18,C001,ADC001_youtube_20251113,U015765,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.203.132,Mozilla/5.0 (desktop)
CLK0000080716,2025-11-14 05:50:30,C001,ADC001_youtube_20251113,U007699,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.211.224,Mozilla/5.0 (mobile)
CLK0000080717,2025-11-14 06:08:59,C001,ADC001_youtube_20251113,U006025,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.197.96,Mozilla/5.0 (desktop)
CLK0000080718,2025-11-13 19:32:55,C001,ADC001_youtube_20251113,U004504,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.102.112,Mozilla/5.0 (desktop)
CLK0000080719,2025-11-13 18:27:35,C001,ADC001_youtube_20251113,U013396,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.179.111,Mozilla/5.0 (mobile)
CLK0000080720,2025-11-14 08:24:45,C001,ADC001_youtube_20251113,U017753,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.234.7,Mozilla/5.0 (tablet)
CLK0000080721,2025-11-13 20:42:54,C001,ADC001_youtube_20251113,U008582,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.58.225,Mozilla/5.0 (tablet)
CLK0000080722,2025-11-13 19:51:05,C001,ADC001_youtube_20251113,U017435,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.41.32,Mozilla/5.0 (mobile)
CLK0000080723,2025-11-13 16:16:46,C001,ADC001_youtube_20251113,U007964,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.104.29,Mozilla/5.0 (desktop)
CLK0000080724,2025-11-14 14:45:06,C001,ADC001_youtube_20251113,U001244,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.202.47,Mozilla/5.0 (desktop)
CLK0000080725,2025-11-13 21:33:45,C001,ADC001_youtube_20251113,U016731,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.115.124,Mozilla/5.0 (desktop)
CLK0000080726,2025-11-14 02:51:22,C001,ADC001_youtube_20251113,U008334,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.200.203,Mozilla/5.0 (desktop)
