click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000099851,2025-11-30 00:05:42,C001,ADC001_google_20251129,U011910,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.190.199,Mozilla/5.0 (tablet)
CLK0000099852,2025-11-30 13:39:14,C001,ADC001_google_20251129,U003670,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.202.81,Mozilla/5.0 (mobile)
CLK0000099853,2025-11-30 02:49:42,C001,ADC001_google_20251129,U014677,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.229.244,Mozilla/5.0 (mobile)
CLK0000099854,2025-11-29 22:41:39,C001,ADC001_google_20251129,U014185,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.72.221,Mozilla/5.0 (tablet)
CLK0000099855,2025-11-30 10:34:31,C001,ADC001_google_20251129,U011472,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.57.125,Mozilla/5.0 (tablet)
CLK0000099856,2025-11-29 21:39:52,C001,ADC001_google_20251129,U012556,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.86.207,Mozilla/5.0 (mobile)
CLK0000099857,2025-11-29 18:52:09,C001,ADC001_google_20251129,U009131,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.223.175,Mozilla/5.0 (desktop)
CLK0000099858,2025-11-30 07:30:03,C001,ADC001_google_20251129,U017673,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.137.159,Mozilla/5.0 (tablet)
CLK0000099859,2025-11-29 15:57:05,C001,ADC001_google_20251129,U017293,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.5.134,Mozilla/5.0 (mobile)
CLK0000099860,2025-11-29 23:56:47,C001,ADC001_google_20251129,U014538,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.108.9,Mozilla/5.0 (tablet)
CLK0000099861,2025-11-29 19:05:00,C001,ADC001_google_20251129,U000271,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.123.163,Mozilla/5.0 (tablet)
CLK0000099862,2025-11-30 11:34:15,C001,ADC001_google_20251129,U001771,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.93.50,Mozilla/5.0 (mobile)
CLK0000099863,2025-11-30 11:13:04,C001,ADC001_google_20251129,U001117,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.59.206,Mozilla/5.0 (mobile)
CLK0000099864,2025-11-29 16:26:41,C001,ADC001_google_20251129,U007301,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.68.113,Mozilla/5.0 (desktop)
CLK0000099865,2025-11-30 02:21:11,C001,ADC001_google_20251129,U017769,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.250.100,Mozilla/5.0 (mobile)
CLK0000099866,2025-11-30 03:33:49,C001,ADC001_google_20251129,U002416,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.219.21,Mozilla/5.0 (mobile)
CLK0000099867,2025-11-30 10:45:59,C001,ADC001_google_20251129,U011337,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.174.140,Mozilla/5.0 (mobile)
CLK0000099868,2025-11-30 05:30:28,C001,ADC001_google_20251129,U013106,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.131.135,Mozilla/5.0 (mobile)
CLK0000099869,2025-11-29 20:22:38,C001,ADC001_google_20251129,U019377,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.172.204,Mozilla/5.0 (desktop)
CLK0000099870,2025-11-30 05:52:12,C001,ADC001_google_20251129,U003557,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.97.134,Mozilla/5.0 (mobile)
CLK0000099871,2025-11-29 18:52:44,C001,ADC001_google_20251129,U004838,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.255.145,Mozilla/5.0 (mobile)
CLK0000099872,2025-11-30 11:45:50,C001,ADC001_google_20251129,U002175,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.105.121,Mozilla/5.0 (desktop)
CLK0000099873,2025-11-30 04:40:24,C001,ADC001_google_20251129,U006985,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.136.205,Mozilla/5.0 (mobile)
CLK0000099874,2025-11-30 00:01:25,C001,ADC001_google_20251129,U007386,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.66.223,Mozilla/5.0 (mobile)
CLK0000099875,2025-11-30 07:37:16,C001,ADC001_google_20251129,U009025,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.189.124,Mozilla/5.0 (desktop)
CLK0000099876,2025-11-29 17:01:39,C001,ADC001_google_20251129,U007987,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.222.189,Mozilla/5.0 (mobile)
CLK0000099877,2025-11-29 23:37:51,C001,ADC001_google_20251129,U015479,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.126.37,Mozilla/5.0 (mobile)
CLK0000099878,2025-11-30 06:51:06,C001,ADC001_google_20251129,U009304,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.219.36,Mozilla/5.0 (desktop)
CLK0000099879,2025-11-30 01:11:40,C001,ADC001_google_20251129,U009082,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.181.204,Mozilla/5.0 (mobile)
CLK0000099880,2025-11-30 01:39:56,C001,ADC001_google_20251129,U009348,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.41.150,Mozilla/5.0 (tablet)
CLK0000099881,2025-11-30 09:35:24,C001,ADC001_google_20251129,U010410,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.47.158,Mozilla/5.0 (desktop)
CLK0000099882,2025-11-29 18:39:11,C001,ADC001_google_20251129,U019632,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.102.102,Mozilla/5.0 (mobile)
CLK0000099883,2025-11-30 15:29:50,C001,ADC001_google_20251129,U011626,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.214.35,Mozilla/5.0 (desktop)
CLK0000099884,2025-11-30 11:23:58,C001,ADC001_google_20251129,U003063,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.36.99,Mozilla/5.0 (mobile)
CLK0000099885,2025-11-29 23:24:04,C001,ADC001_google_20251129,U015391,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.76.200,Mozilla/5.0 (tablet)
CLK0000099886,2025-11-30 09:16:35,C001,ADC001_google_20251129,U003577,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.69.27,Mozilla/5.0 (desktop)
CLK0000099887,2025-11-30 14:36:23,C001,ADC001_google_20251129,U008091,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.138.87,Mozilla/5.0 (mobile)
CLK0000099888,2025-11-30 04:19:48,C001,ADC001_google_20251129,U018770,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.50.154,Mozilla/5.0 (mobile)
CLK0000099889,2025-11-30 13:43:37,C001,ADC001_google_20251129,U015655,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.101.86,Mozilla/5.0 (mobile)
CLK0000099890,2025-11-30 09:36:50,C001,ADC001_google_20251129,U009954,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.124.150,Mozilla/5.0 (tablet)
