click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000091701,2025-11-22 21:43:47,C001,ADC001_instagram_20251122,U002341,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.102.108,Mozilla/5.0 (mobile)
CLK0000091702,2025-11-23 05:04:15,C001,ADC001_instagram_20251122,U009298,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.22.111,Mozilla/5.0 (mobile)
CLK0000091703,2025-11-23 15:16:40,C001,ADC001_instagram_20251122,U001403,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.157.158,Mozilla/5.0 (mobile)
CLK0000091704,2025-11-22 18:34:56,C001,ADC001_instagram_20251122,U007182,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.210.213,Mozilla/5.0 (desktop)
CLK0000091705,2025-11-22 21:27:04,C001,ADC001_instagram_20251122,U008433,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.156.23,Mozilla/5.0 (mobile)
CLK0000091706,2025-11-23 08:06:05,C001,ADC001_instagram_20251122,U013839,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.43.199,Mozilla/5.0 (desktop)
CLK0000091707,2025-11-23 14:02:30,C001,ADC001_instagram_20251122,U010236,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.162.158,Mozilla/5.0 (mobile)
CLK0000091708,2025-11-23 11:23:45,C001,ADC001_instagram_20251122,U014621,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.140.221,Mozilla/5.0 (desktop)
CLK0000091709,2025-11-22 19:19:24,C001,ADC001_instagram_20251122,U011054,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.216.67,Mozilla/5.0 (desktop)
CLK0000091710,2025-11-23 00:07:05,C001,ADC001_instagram_20251122,U000681,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.122.240,Mozilla/5.0 (mobile)
CLK0000091711,2025-11-23 12:16:07,C001,ADC001_instagram_20251122,U010910,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.140.141,Mozilla/5.0 (desktop)
CLK0000091712,2025-11-22 17:47:36,C001,ADC001_instagram_20251122,U010793,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.42.206,Mozilla/5.0 (mobile)
CLK0000091713,2025-11-23 04:00:09,C001,ADC001_instagram_20251122,U012646,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.135.31,Mozilla/5.0 (mobile)
CLK0000091714,2025-11-23 08:36:35,C001,ADC001_instagram_20251122,U004885,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.39.135,Mozilla/5.0 (desktop)
CLK0000091715,2025-11-22 21:28:05,C001,ADC001_instagram_20251122,U003181,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.149.223,Mozilla/5.0 (tablet)
CLK0000091716,2025-11-23 14:16:30,C001,ADC001_instagram_20251122,U002201,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.108.7,Mozilla/5.0 (mobile)
CLK0000091717,2025-11-23 12:30:06,C001,ADC001_instagram_20251122,U004562,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.104.173,Mozilla/5.0 (tablet)
CLK0000091718,2025-11-23 06:25:50,C001,ADC001_instagram_20251122,U010413,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.91.243,Mozilla/5.0 (desktop)
