click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000084501,2025-11-17 04:47:45,C001,ADC001_facebook_20251116,U005588,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.237.20,Mozilla/5.0 (mobile)
CLK0000084502,2025-11-17 14:08:09,C001,ADC001_facebook_20251116,U019529,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.28.23,Mozilla/5.0 (desktop)
CLK0000084503,2025-11-17 02:10:18,C001,ADC001_facebook_20251116,U018362,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.49.112,Mozilla/5.0 (tablet)
CLK0000084504,2025-11-17 10:03:13,C001,ADC001_facebook_20251116,U016111,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.39.221,Mozilla/5.0 (tablet)
CLK0000084505,2025-11-17 10:54:14,C001,ADC001_facebook_20251116,U012888,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.151.32,Mozilla/5.0 (mobile)
CLK0000084506,2025-11-17 11:21:26,C001,ADC001_facebook_20251116,U006525,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.84.203,Mozilla/5.0 (mobile)
CLK0000084507,2025-11-17 06:56:34,C001,ADC001_facebook_20251116,U015407,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.23.184,Mozilla/5.0 (mobile)
CLK0000084508,2025-11-17 12:03:18,C001,ADC001_facebook_20251116,U015819,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.171.155,Mozilla/5.0 (mobile)
CLK0000084509,2025-11-17 07:06:41,C001,ADC001_facebook_20251116,U004683,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.240.213,Mozilla/5.0 (mobile)
CLK0000084510,2025-11-16 16:41:42,C001,ADC001_facebook_20251116,U018725,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.157.197,Mozilla/5.0 (desktop)
CLK0000084511,2025-11-17 02:35:45,C001,ADC001_facebook_20251116,U018827,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.96.66,Mozilla/5.0 (desktop)
CLK0000084512,2025-11-16 21:20:44,C001,ADC001_facebook_20251116,U013987,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.183.167,Mozilla/5.0 (mobile)
CLK0000084513,2025-11-17 09:59:37,C001,ADC001_facebook_20251116,U014907,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.88.140,Mozilla/5.0 (mobile)
CLK0000084514,2025-11-16 21:58:16,C001,ADC001_facebook_20251116,U016891,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.54.149,Mozilla/5.0 (mobile)
CLK0000084515,2025-11-17 08:17:01,C001,ADC001_facebook_20251116,U014487,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.146.144,Mozilla/5.0 (mobile)
CLK0000084516,2025-11-17 04:14:59,C001,ADC001_facebook_20251116,U005683,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.242.72,Mozilla/5.0 (mobile)
CLK0000084517,2025-11-16 22:03:41,C001,ADC001_facebook_20251116,U013417,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.81.53,Mozilla/5.0 (desktop)
CLK0000084518,2025-11-17 06:36:00,C001,ADC001_facebook_20251116,U002761,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.104.167,Mozilla/5.0 (mobile)
CLK0000084519,2025-11-17 00:31:21,C001,ADC001_facebook_20251116,U014866,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.5.103,Mozilla/5.0 (desktop)
CLK0000084520,2025-11-17 13:59:34,C001,ADC001_facebook_20251116,U010240,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.204.32,Mozilla/5.0 (mobile)
CLK0000084521,2025-11-17 02:37:18,C001,ADC001_facebook_20251116,U018755,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.146.98,Mozilla/5.0 (mobile)
CLK0000084522,2025-11-17 01:19:05,C001,ADC001_facebook_20251116,U002587,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.139.246,Mozilla/5.0 (desktop)
CLK0000084523,2025-11-17 03:50:02,C001,ADC001_facebook_20251116,U006594,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.243.66,Mozilla/5.0 (desktop)
CLK0000084524,2025-11-17 01:24:04,C001,ADC001_facebook_20251116,U011589,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.197.212,Mozilla/5.0 (desktop)
CLK0000084525,2025-11-17 02:38:21,C001,ADC001_facebook_20251116,U007301,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.38.111,Mozilla/5.0 (desktop)
CLK0000084526,2025-11-17 07:58:07,C001,ADC001_facebook_20251116,U010879,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.132.88,Mozilla/5.0 (desktop)
CLK0000084527,2025-11-17 03:27:40,C001,ADC001_facebook_20251116,U013749,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.222.169,Mozilla/5.0 (tablet)
CLK0000084528,2025-11-17 11:17:15,C001,ADC001_facebook_20251116,U014067,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.108.141,Mozilla/5.0 (desktop)
CLK0000084529,2025-11-16 15:53:40,C001,ADC001_facebook_20251116,U016542,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.159.173,Mozilla/5.0 (mobile)
CLK0000084530,2025-11-17 00:50:31,C001,ADC001_facebook_20251116,U016995,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.29.245,Mozilla/5.0 (mobile)
CLK0000084531,2025-11-17 09:17:13,C001,ADC001_facebook_20251116,U009076,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.6.235,Mozilla/5.0 (mobile)
CLK0000084532,2025-11-17 10:16:08,C001,ADC001_facebook_20251116,U000179,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.151.71,Mozilla/5.0 (mobile)
CLK0000084533,2025-11-17 08:23:15,C001,ADC001_facebook_20251116,U009060,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.137.165,Mozilla/5.0 (desktop)
CLK0000084534,2025-11-17 13:12:36,C001,ADC001_facebook_20251116,U008710,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.119.190,Mozilla/5.0 (mobile)
CLK0000084535,2025-11-17 08:21:52,C001,ADC001_facebook_20251116,U007938,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.68.35,Mozilla/5.0 (desktop)
CLK0000084536,2025-11-17 15:17:50,C001,ADC001_facebook_20251116,U013494,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.98.131,Mozilla/5.0 (mobile)
CLK0000084537,2025-11-16 20:57:05,C001,ADC001_facebook_20251116,U014607,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.213.219,Mozilla/5.0 (desktop)
CLK0000084538,2025-11-17 14:34:39,C001,ADC001_facebook_20251116,U017528,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.84.205,Mozilla/5.0 (mobile)
CLK0000084539,2025-11-17 14:20:38,C001,ADC001_facebook_20251116,U015286,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.50.93,Mozilla/5.0 (tablet)
CLK0000084540,2025-11-17 09:57:32,C001,ADC001_facebook_20251116,U011456,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.67.101,Mozilla/5.0 (tablet)
CLK0000084541,2025-11-16 21:45:59,C001,ADC001_facebook_20251116,U007899,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.172.167,Mozilla/5.0 (mobile)
CLK0000084542,2025-11-16 16:27:04,C001,ADC001_facebook_20251116,U002873,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.46.127,Mozilla/5.0 (desktop)
CLK0000084543,2025-11-17 04:25:50,C001,ADC001_facebook_20251116,U004197,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.8.189,Mozilla/5.0 (mobile)
CLK0000084544,2025-11-17 05:59:05,C001,ADC001_facebook_20251116,U008011,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.70.112,Mozilla/5.0 (mobile)
CLK0000084545,2025-11-16 19:01:19,C001,ADC001_facebook_20251116,U009773,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.67.236,Mozilla/5.0 (mobile)
CLK0000084546,2025-11-16 17:04:08,C001,ADC001_facebook_20251116,U015600,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.7.136,Mozilla/5.0 (desktop)
CLK0000084547,2025-11-17 03:30:47,C001,ADC001_facebook_20251116,U019291,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.79.241,Mozilla/5.0 (mobile)
