click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000021751,2025-09-25 06:38:31,C001,ADC001_instagram_20250924,U003060,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.68.128,Mozilla/5.0 (tablet)
CLK0000021752,2025-09-25 06:09:14,C001,ADC001_instagram_20250924,U006897,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.198.201,Mozilla/5.0 (mobile)
CLK0000021753,2025-09-25 15:30:27,C001,ADC001_instagram_20250924,U011603,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.237.237,Mozilla/5.0 (desktop)
CLK0000021754,2025-09-25 02:02:26,C001,ADC001_instagram_20250924,U001279,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.118.88,Mozilla/5.0 (mobile)
CLK0000021755,2025-09-25 10:23:15,C001,ADC001_instagram_20250924,U016807,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.73.102,Mozilla/5.0 (desktop)
CLK0000021756,2025-09-24 23:43:11,C001,ADC001_instagram_20250924,U014613,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.155.21,Mozilla/5.0 (tablet)
CLK0000021757,2025-09-24 16:58:00,C001,ADC001_instagram_20250924,U018821,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.207.116,Mozilla/5.0 (desktop)
CLK0000021758,2025-09-25 03:33:33,C001,ADC001_instagram_20250924,U004826,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.13.20,Mozilla/5.0 (mobile)
CLK0000021759,2025-09-24 20:21:36,C001,ADC001_instagram_20250924,U001532,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.191.186,Mozilla/5.0 (desktop)
CLK0000021760,2025-09-25 13:57:28,C001,ADC001_instagram_20250924,U015745,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.220.233,Mozilla/5.0 (mobile)
CLK0000021761,2025-09-24 17:57:03,C001,ADC001_instagram_20250924,U004026,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.123.11,Mozilla/5.0 (mobile)
CLK0000021762,2025-09-24 19:57:21,C001,ADC001_instagram_20250924,U012769,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.104.169,Mozilla/5.0 (mobile)
CLK0000021763,2025-09-25 09:21:59,C001,ADC001_instagram_20250924,U002632,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.153.243,Mozilla/5.0 (mobile)
CLK0000021764,2025-09-25 02:57:25,C001,ADC001_instagram_20250924,U010137,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.208.25,Mozilla/5.0 (desktop)
CLK0000021765,2025-09-25 04:07:54,C001,ADC001_instagram_20250924,U000866,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.61.97,Mozilla/5.0 (desktop)
CLK0000021766,2025-09-24 16:50:31,C001,ADC001_instagram_20250924,U015658,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.48.229,Mozilla/5.0 (mobile)
CLK0000021767,2025-09-24 23:25:26,C001,ADC001_instagram_20250924,U017098,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.155.47,Mozilla/5.0 (mobile)
CLK0000021768,2025-09-25 14:31:53,C001,ADC001_instagram_20250924,U014803,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.85.121,Mozilla/5.0 (mobile)
CLK0000021769,2025-09-25 11:09:58,C001,ADC001_instagram_20250924,U011730,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.74.9,Mozilla/5.0 (mobile)
CLK0000021770,2025-09-24 22:12:04,C001,ADC001_instagram_20250924,U003078,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.48.56,Mozilla/5.0 (mobile)
CLK0000021771,2025-09-25 12:36:55,C001,ADC001_instagram_20250924,U009808,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.137.153,Mozilla/5.0 (mobile)
CLK0000021772,2025-09-25 14:51:08,C001,ADC001_instagram_20250924,U011764,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.60.28,Mozilla/5.0 (tablet)
CLK0000021773,2025-09-24 23:22:07,C001,ADC001_instagram_20250924,U002892,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.20.102,Mozilla/5.0 (desktop)
CLK0000021774,2025-09-24 17:04:49,C001,ADC001_instagram_20250924,U007272,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.176.180,Mozilla/5.0 (mobile)
CLK0000021775,2025-09-25 00:21:25,C001,ADC001_instagram_20250924,U012732,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.148.165,Mozilla/5.0 (tablet)
CLK0000021776,2025-09-25 01:18:02,C001,ADC001_instagram_20250924,U000079,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.217.28,Mozilla/5.0 (mobile)
CLK0000021777,2025-09-25 03:42:27,C001,ADC001_instagram_20250924,U012796,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.200.61,Mozilla/5.0 (mobile)
CLK0000021778,2025-09-25 12:15:36,C001,ADC001_instagram_20250924,U008765,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.246.199,Mozilla/5.0 (mobile)
CLK0000021779,2025-09-25 00:25:36,C001,ADC001_instagram_20250924,U006887,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.251.222,Mozilla/5.0 (mobile)
CLK0000021780,2025-09-25 08:31:46,C001,ADC001_instagram_20250924,U005972,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.236.36,Mozilla/5.0 (mobile)
CLK0000021781,2025-09-25 14:39:41,C001,ADC001_instagram_20250924,U011211,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.57.236,Mozilla/5.0 (mobile)
CLK0000021782,2025-09-24 15:48:08,C001,ADC001_instagram_20250924,U008561,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.199.188,Mozilla/5.0 (mobile)
CLK0000021783,2025-09-25 01:24:31,C001,ADC001_instagram_20250924,U018829,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.214.183,Mozilla/5.0 (mobile)
CLK0000021784,2025-09-25 15:23:46,C001,ADC001_instagram_20250924,U001748,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.58.194,Mozilla/5.0 (mobile)
CLK0000021785,2025-09-25 07:22:07,C001,ADC001_instagram_20250924,U001376,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.159.202,Mozilla/5.0 (mobile)
CLK0000021786,2025-09-25 13:42:53,C001,ADC001_instagram_20250924,U012595,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.110.53,Mozilla/5.0 (mobile)
CLK0000021787,2025-09-25 08:28:42,C001,ADC001_instagram_20250924,U004793,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.93.91,Mozilla/5.0 (desktop)
CLK0000021788,2025-09-25 08:12:32,C001,ADC001_instagram_20250924,U004524,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.36.80,Mozilla/5.0 (mobile)
CLK0000021789,2025-09-25 12:02:50,C001,ADC001_instagram_20250924,U003695,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.223.215,Mozilla/5.0 (desktop)
CLK0000021790,2025-09-24 19:22:58,C001,ADC001_instagram_20250924,U005069,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.180.17,Mozilla/5.0 (tablet)
CLK0000021791,2025-09-25 12:53:24,C001,ADC001_instagram_20250924,U005150,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.235.171,Mozilla/5.0 (tablet)
CLK0000021792,2025-09-25 00:40:59,C001,ADC001_instagram_20250924,U009966,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.79.2,Mozilla/5.0 (mobile)
