click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000056401,2025-10-24 00:03:42,C001,ADC001_google_20251023,U002572,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.29.12,Mozilla/5.0 (desktop)
CLK0000056402,2025-10-24 11:53:57,C001,ADC001_google_20251023,U018876,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.170.10,Mozilla/5.0 (desktop)
CLK0000056403,2025-10-24 13:19:23,C001,ADC001_google_20251023,U003590,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.214.203,Mozilla/5.0 (desktop)
CLK0000056404,2025-10-23 16:53:25,C001,ADC001_google_20251023,U004258,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.177.231,Mozilla/5.0 (desktop)
CLK0000056405,2025-10-24 06:11:32,C001,ADC001_google_20251023,U000439,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.162.153,Mozilla/5.0 (desktop)
CLK0000056406,2025-10-23 17:04:08,C001,ADC001_google_20251023,U010062,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.188.33,Mozilla/5.0 (mobile)
CLK0000056407,2025-10-23 20:15:14,C001,ADC001_google_20251023,U008533,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.216.38,Mozilla/5.0 (mobile)
CLK0000056408,2025-10-24 04:52:38,C001,ADC001_google_20251023,U011413,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.10.106,Mozilla/5.0 (desktop)
CLK0000056409,2025-10-23 15:54:13,C001,ADC001_google_20251023,U014823,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.43.111,Mozilla/5.0 (desktop)
CLK0000056410,2025-10-24 05:05:41,C001,ADC001_google_20251023,U002699,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.199.117,Mozilla/5.0 (mobile)
CLK0000056411,2025-10-24 05:18:20,C001,ADC001_google_20251023,U013801,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.31.218,Mozilla/5.0 (desktop)
CLK0000056412,2025-10-24 10:54:42,C001,ADC001_google_20251023,U007477,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.187.89,Mozilla/5.0 (mobile)
CLK0000056413,2025-10-24 01:18:30,C001,ADC001_google_20251023,U014608,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.92.203,Mozilla/5.0 (mobile)
CLK0000056414,2025-10-23 19:50:00,C001,ADC001_google_20251023,U004230,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.244.94,Mozilla/5.0 (desktop)
CLK0000056415,2025-10-24 05:49:38,C001,ADC001_google_20251023,U012938,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.169.37,Mozilla/5.0 (mobile)
