click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000043251,2025-10-13 13:33:48,C001,ADC001_google_20251012,U010493,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.156.230,Mozilla/5.0 (mobile)
CLK0000043252,2025-10-13 06:04:03,C001,ADC001_google_20251012,U004262,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.142.137,Mozilla/5.0 (mobile)
CLK0000043253,2025-10-12 23:52:29,C001,ADC001_google_20251012,U019143,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.219.122,Mozilla/5.0 (mobile)
CLK0000043254,2025-10-13 11:51:57,C001,ADC001_google_20251012,U014221,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.180.18,Mozilla/5.0 (mobile)
CLK0000043255,2025-10-12 16:00:02,C001,ADC001_google_20251012,U014157,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.42.100,Mozilla/5.0 (mobile)
CLK0000043256,2025-10-12 20:48:37,C001,ADC001_google_20251012,U010066,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.39.250,Mozilla/5.0 (mobile)
CLK0000043257,2025-10-13 08:08:22,C001,ADC001_google_20251012,U003683,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.185.24,Mozilla/5.0 (desktop)
CLK0000043258,2025-10-12 16:42:11,C001,ADC001_google_20251012,U013855,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.51.221,Mozilla/5.0 (desktop)
CLK0000043259,2025-10-12 21:05:48,C001,ADC001_google_20251012,U009084,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.43.169,Mozilla/5.0 (mobile)
CLK0000043260,2025-10-13 06:55:19,C001,ADC001_google_20251012,U013962,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.62.226,Mozilla/5.0 (mobile)
CLK0000043261,2025-10-12 15:59:13,C001,ADC001_google_20251012,U016767,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.241.1,Mozilla/5.0 (desktop)
CLK0000043262,2025-10-13 06:51:31,C001,ADC001_google_20251012,U005448,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.125.228,Mozilla/5.0 (mobile)
CLK0000043263,2025-10-12 21:06:02,C001,ADC001_google_20251012,U005263,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.121.187,Mozilla/5.0 (mobile)
CLK0000043264,2025-10-12 21:52:12,C001,ADC001_google_20251012,U002402,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.3.250,Mozilla/5.0 (mobile)
CLK0000043265,2025-10-13 01:44:57,C001,ADC001_google_20251012,U002916,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.176.218,Mozilla/5.0 (mobile)
CLK0000043266,2025-10-12 17:59:25,C001,ADC001_google_20251012,U006743,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.6.155,Mozilla/5.0 (mobile)
CLK0000043267,2025-10-13 02:34:10,C001,ADC001_google_20251012,U002958,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.126.222,Mozilla/5.0 (mobile)
CLK0000043268,2025-10-12 18:53:48,C001,ADC001_google_20251012,U006729,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.62.61,Mozilla/5.0 (mobile)
CLK0000043269,2025-10-13 11:15:10,C001,ADC001_google_20251012,U018204,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.111.208,Mozilla/5.0 (mobile)
CLK0000043270,2025-10-13 04:08:50,C001,ADC001_google_20251012,U003360,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.38.103,Mozilla/5.0 (desktop)
CLK0000043271,2025-10-13 07:33:20,C001,ADC001_google_20251012,U017544,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.147.161,Mozilla/5.0 (desktop)
CLK0000043272,2025-10-12 20:29:21,C001,ADC001_google_20251012,U002234,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.186.148,Mozilla/5.0 (tablet)
CLK0000043273,2025-10-12 16:08:18,C001,ADC001_google_20251012,U003779,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.56.65,Mozilla/5.0 (mobile)
CLK0000043274,2025-10-13 00:19:38,C001,ADC001_google_20251012,U004168,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.193.252,Mozilla/5.0 (mobile)
CLK0000043275,2025-10-12 18:24:50,C001,ADC001_google_20251012,U006880,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.135.194,Mozilla/5.0 (desktop)
