click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000096551,2025-11-26 19:19:28,C001,ADC001_youtube_20251126,U017585,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.204.52,Mozilla/5.0 (desktop)
CLK0000096552,2025-11-26 23:06:09,C001,ADC001_youtube_20251126,U014030,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.17.181,Mozilla/5.0 (mobile)
CLK0000096553,2025-11-27 03:57:30,C001,ADC001_youtube_20251126,U012984,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.24.45,Mozilla/5.0 (desktop)
CLK0000096554,2025-11-26 21:55:23,C001,ADC001_youtube_20251126,U006944,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.39.209,Mozilla/5.0 (mobile)
CLK0000096555,2025-11-27 02:53:58,C001,ADC001_youtube_20251126,U001417,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.157.172,Mozilla/5.0 (mobile)
CLK0000096556,2025-11-27 12:45:38,C001,ADC001_youtube_20251126,U009009,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.100.51,Mozilla/5.0 (tablet)
CLK0000096557,2025-11-26 20:10:14,C001,ADC001_youtube_20251126,U012697,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.115.234,Mozilla/5.0 (mobile)
CLK0000096558,2025-11-27 01:28:39,C001,ADC001_youtube_20251126,U017234,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.70.29,Mozilla/5.0 (mobile)
CLK0000096559,2025-11-27 02:42:06,C001,ADC001_youtube_20251126,U018953,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.115.214,Mozilla/5.0 (desktop)
CLK0000096560,2025-11-26 20:33:01,C001,ADC001_youtube_20251126,U008580,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.29.206,Mozilla/5.0 (desktop)
CLK0000096561,2025-11-27 08:55:00,C001,ADC001_youtube_20251126,U007150,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.115.77,Mozilla/5.0 (mobile)
CLK0000096562,2025-11-27 12:51:39,C001,ADC001_youtube_20251126,U002477,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.155.177,Mozilla/5.0 (tablet)
CLK0000096563,2025-11-26 16:17:20,C001,ADC001_youtube_20251126,U012291,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.234.217,Mozilla/5.0 (desktop)
CLK0000096564,2025-11-26 19:02:15,C001,ADC001_youtube_20251126,U008013,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.21.144,Mozilla/5.0 (mobile)
CLK0000096565,2025-11-27 05:10:48,C001,ADC001_youtube_20251126,U000013,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.206.95,Mozilla/5.0 (mobile)
CLK0000096566,2025-11-27 06:50:21,C001,ADC001_youtube_20251126,U013446,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.175.198,Mozilla/5.0 (tablet)
CLK0000096567,2025-11-26 23:50:57,C001,ADC001_youtube_20251126,U004025,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.138.44,Mozilla/5.0 (desktop)
