click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000075201,2025-11-09 08:47:43,C001,ADC001_instagram_20251108,U012474,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.45.184,Mozilla/5.0 (desktop)
CLK0000075202,2025-11-09 05:46:51,C001,ADC001_instagram_20251108,U015601,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.101.86,Mozilla/5.0 (mobile)
CLK0000075203,2025-11-09 04:33:13,C001,ADC001_instagram_20251108,U012085,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.89.75,Mozilla/5.0 (tablet)
CLK0000075204,2025-11-08 20:03:02,C001,ADC001_instagram_20251108,U004483,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.133.110,Mozilla/5.0 (mobile)
CLK0000075205,2025-11-08 19:32:17,C001,ADC001_instagram_20251108,U004635,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.231.90,Mozilla/5.0 (mobile)
CLK0000075206,2025-11-09 04:06:12,C001,ADC001_instagram_20251108,U003440,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.225.87,Mozilla/5.0 (desktop)
CLK0000075207,2025-11-09 15:10:41,C001,ADC001_instagram_20251108,U003644,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.62.218,Mozilla/5.0 (desktop)
CLK0000075208,2025-11-08 21:18:00,C001,ADC001_instagram_20251108,U011058,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.80.25,Mozilla/5.0 (desktop)
CLK0000075209,2025-11-08 19:47:30,C001,ADC001_instagram_20251108,U006295,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.170.31,Mozilla/5.0 (mobile)
CLK0000075210,2025-11-09 10:00:52,C001,ADC001_instagram_20251108,U010635,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.61.87,Mozilla/5.0 (mobile)
