click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000017151,2025-09-20 17:50:20,C001,ADC001_facebook_20250920,U003594,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.165.70,Mozilla/5.0 (mobile)
CLK0000017152,2025-09-20 19:12:50,C001,ADC001_facebook_20250920,U014825,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.47.20,Mozilla/5.0 (mobile)
CLK0000017153,2025-09-21 01:15:29,C001,ADC001_facebook_20250920,U007962,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.156.149,Mozilla/5.0 (mobile)
CLK0000017154,2025-09-21 05:24:15,C001,ADC001_facebook_20250920,U018690,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.137.149,Mozilla/5.0 (mobile)
CLK0000017155,2025-09-20 16:57:57,C001,ADC001_facebook_20250920,U018335,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.244.98,Mozilla/5.0 (mobile)
CLK0000017156,2025-09-21 14:48:51,C001,ADC001_facebook_20250920,U001994,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.60.3,Mozilla/5.0 (desktop)
CLK0000017157,2025-09-21 15:03:43,C001,ADC001_facebook_20250920,U013456,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.232.93,Mozilla/5.0 (tablet)
CLK0000017158,2025-09-20 21:36:19,C001,ADC001_facebook_20250920,U000853,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.226.189,Mozilla/5.0 (desktop)
CLK0000017159,2025-09-20 20:26:25,C001,ADC001_facebook_20250920,U017732,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.16.32,Mozilla/5.0 (mobile)
CLK0000017160,2025-09-21 08:38:06,C001,ADC001_facebook_20250920,U011657,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.7.99,Mozilla/5.0 (desktop)
CLK0000017161,2025-09-21 08:29:34,C001,ADC001_facebook_20250920,U015128,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.10.1,Mozilla/5.0 (desktop)
CLK0000017162,2025-09-21 01:04:20,C001,ADC001_facebook_20250920,U000714,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.30.106,Mozilla/5.0 (mobile)
CLK0000017163,2025-09-21 09:16:27,C001,ADC001_facebook_20250920,U008295,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.116.194,Mozilla/5.0 (tablet)
CLK0000017164,2025-09-21 03:34:01,C001,ADC001_facebook_20250920,U001478,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.102.137,Mozilla/5.0 (mobile)
CLK0000017165,2025-09-21 04:45:10,C001,ADC001_facebook_20250920,U011355,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.203.175,Mozilla/5.0 (tablet)
CLK0000017166,2025-09-21 01:18:31,C001,ADC001_facebook_20250920,U000681,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.94.216,Mozilla/5.0 (desktop)
CLK0000017167,2025-09-20 20:01:13,C001,ADC001_facebook_20250920,U013071,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.238.241,Mozilla/5.0 (mobile)
CLK0000017168,2025-09-21 06:37:50,C001,ADC001_facebook_20250920,U004922,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.83.167,Mozilla/5.0 (mobile)
CLK0000017169,2025-09-21 08:06:08,C001,ADC001_facebook_20250920,U015989,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.36.160,Mozilla/5.0 (desktop)
CLK0000017170,2025-09-21 14:54:01,C001,ADC001_facebook_20250920,U000396,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.237.240,Mozilla/5.0 (mobile)
CLK0000017171,2025-09-20 16:36:28,C001,ADC001_facebook_20250920,U012471,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.146.58,Mozilla/5.0 (desktop)
CLK0000017172,2025-09-21 05:37:04,C001,ADC001_facebook_20250920,U002106,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.228.155,Mozilla/5.0 (desktop)
CLK0000017173,2025-09-21 08:17:39,C001,ADC001_facebook_20250920,U008531,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.143.249,Mozilla/5.0 (mobile)
CLK0000017174,2025-09-20 16:06:46,C001,ADC001_facebook_20250920,U017843,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.70.214,Mozilla/5.0 (desktop)
CLK0000017175,2025-09-20 17:09:44,C001,ADC001_facebook_20250920,U015391,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.205.115,Mozilla/5.0 (mobile)
CLK0000017176,2025-09-21 03:14:42,C001,ADC001_facebook_20250920,U000110,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.83.90,Mozilla/5.0 (mobile)
CLK0000017177,2025-09-20 16:24:14,C001,ADC001_facebook_20250920,U017994,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.169.177,Mozilla/5.0 (mobile)
CLK0000017178,2025-09-21 14:52:15,C001,ADC001_facebook_20250920,U016107,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.237.133,Mozilla/5.0 (mobile)
CLK0000017179,2025-09-20 15:38:45,C001,ADC001_facebook_20250920,U008140,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.252.234,Mozilla/5.0 (mobile)
CLK0000017180,2025-09-21 13:35:17,C001,ADC001_facebook_20250920,U015509,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.35.42,Mozilla/5.0 (mobile)
CLK0000017181,2025-09-21 00:56:09,C001,ADC001_facebook_20250920,U009226,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.83.23,Mozilla/5.0 (mobile)
CLK0000017182,2025-09-21 07:28:13,C001,ADC001_facebook_20250920,U007310,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.3.75,Mozilla/5.0 (mobile)
CLK0000017183,2025-09-21 05:36:07,C001,ADC001_facebook_20250920,U013864,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.185.245,Mozilla/5.0 (desktop)
CLK0000017184,2025-09-20 17:18:08,C001,ADC001_facebook_20250920,U007993,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.23.54,Mozilla/5.0 (desktop)
CLK0000017185,2025-09-21 06:02:41,C001,ADC001_facebook_20250920,U003320,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.61.155,Mozilla/5.0 (mobile)
CLK0000017186,2025-09-21 12:37:57,C001,ADC001_facebook_20250920,U019768,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.197.52,Mozilla/5.0 (mobile)
CLK0000017187,2025-09-21 05:06:58,C001,ADC001_facebook_20250920,U015187,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.141.230,Mozilla/5.0 (mobile)
