click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000077351,2025-11-11 01:16:20,C001,ADC001_youtube_20251110,U006401,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.224.147,Mozilla/5.0 (mobile)
CLK0000077352,2025-11-11 12:14:16,C001,ADC001_youtube_20251110,U014779,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.7.155,Mozilla/5.0 (mobile)
CLK0000077353,2025-11-11 05:28:35,C001,ADC001_youtube_20251110,U013851,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.75.173,Mozilla/5.0 (desktop)
CLK0000077354,2025-11-10 18:42:05,C001,ADC001_youtube_20251110,U007034,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.167.152,Mozilla/5.0 (mobile)
CLK0000077355,2025-11-11 10:25:55,C001,ADC001_youtube_20251110,U002529,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.92.71,Mozilla/5.0 (mobile)
CLK0000077356,2025-11-10 17:44:43,C001,ADC001_youtube_20251110,U012245,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.7.230,Mozilla/5.0 (mobile)
CLK0000077357,2025-11-10 19:22:26,C001,ADC001_youtube_20251110,U012595,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.55.197,Mozilla/5.0 (mobile)
CLK0000077358,2025-11-11 03:13:02,C001,ADC001_youtube_20251110,U009050,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.178.4,Mozilla/5.0 (mobile)
CLK0000077359,2025-11-11 15:06:30,C001,ADC001_youtube_20251110,U010855,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.228.136,Mozilla/5.0 (mobile)
CLK0000077360,2025-11-10 23:15:10,C001,ADC001_youtube_20251110,U012132,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.34.231,Mozilla/5.0 (mobile)
CLK0000077361,2025-11-11 10:57:21,C001,ADC001_youtube_20251110,U014035,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.174.130,Mozilla/5.0 (desktop)
CLK0000077362,2025-11-11 11:37:29,C001,ADC001_youtube_20251110,U018293,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.11.7,Mozilla/5.0 (desktop)
CLK0000077363,2025-11-11 15:31:28,C001,ADC001_youtube_20251110,U013113,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.158.186,Mozilla/5.0 (mobile)
CLK0000077364,2025-11-11 12:27:53,C001,ADC001_youtube_20251110,U018474,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.150.121,Mozilla/5.0 (mobile)
CLK0000077365,2025-11-11 10:19:10,C001,ADC001_youtube_20251110,U013194,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.249.251,Mozilla/5.0 (desktop)
CLK0000077366,2025-11-11 12:00:54,C001,ADC001_youtube_20251110,U002999,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.39.100,Mozilla/5.0 (mobile)
CLK0000077367,2025-11-10 22:10:05,C001,ADC001_youtube_20251110,U013670,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.184.58,Mozilla/5.0 (tablet)
CLK0000077368,2025-11-10 20:45:24,C001,ADC001_youtube_20251110,U010799,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.239.54,Mozilla/5.0 (mobile)
CLK0000077369,2025-11-10 20:04:48,C001,ADC001_youtube_20251110,U006920,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.139.109,Mozilla/5.0 (tablet)
CLK0000077370,2025-11-11 01:15:51,C001,ADC001_youtube_20251110,U000208,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.50.119,Mozilla/5.0 (tablet)
CLK0000077371,2025-11-10 21:55:59,C001,ADC001_youtube_20251110,U014222,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.124.168,Mozilla/5.0 (mobile)
CLK0000077372,2025-11-11 14:58:42,C001,ADC001_youtube_20251110,U004161,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.179.5,Mozilla/5.0 (mobile)
CLK0000077373,2025-11-11 00:15:49,C001,ADC001_youtube_20251110,U002056,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.25.86,Mozilla/5.0 (mobile)
CLK0000077374,2025-11-11 03:31:33,C001,ADC001_youtube_20251110,U006656,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.43.220,Mozilla/5.0 (desktop)
CLK0000077375,2025-11-10 19:07:57,C001,ADC001_youtube_20251110,U018247,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.144.79,Mozilla/5.0 (mobile)
CLK0000077376,2025-11-11 08:05:01,C001,ADC001_youtube_20251110,U010873,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.106.137,Mozilla/5.0 (tablet)
CLK0000077377,2025-11-11 04:38:50,C001,ADC001_youtube_20251110,U015283,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.211.14,Mozilla/5.0 (mobile)
CLK0000077378,2025-11-10 23:57:15,C001,ADC001_youtube_20251110,U005799,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.195.155,Mozilla/5.0 (mobile)
CLK0000077379,2025-11-11 06:57:25,C001,ADC001_youtube_20251110,U019891,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.48.150,Mozilla/5.0 (mobile)
CLK0000077380,2025-11-11 11:46:41,C001,ADC001_youtube_20251110,U012133,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.131.219,Mozilla/5.0 (mobile)
CLK0000077381,2025-11-11 11:14:30,C001,ADC001_youtube_20251110,U013799,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.134.165,Mozilla/5.0 (desktop)
CLK0000077382,2025-11-11 07:41:00,C001,ADC001_youtube_20251110,U010525,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.102.154,Mozilla/5.0 (desktop)
CLK0000077383,2025-11-10 19:08:11,C001,ADC001_youtube_20251110,U007767,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.136.49,Mozilla/5.0 (mobile)
CLK0000077384,2025-11-11 12:51:05,C001,ADC001_youtube_20251110,U016043,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.17.234,Mozilla/5.0 (mobile)
CLK0000077385,2025-11-11 01:01:31,C001,ADC001_youtube_20251110,U000118,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.169.213,Mozilla/5.0 (desktop)
