click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000089201,2025-11-21 12:06:50,C001,ADC001_google_20251120,U005096,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.85.4,Mozilla/5.0 (desktop)
CLK0000089202,2025-11-21 10:10:57,C001,ADC001_google_20251120,U017729,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.93.179,Mozilla/5.0 (mobile)
CLK0000089203,2025-11-21 03:55:00,C001,ADC001_google_20251120,U016067,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.77.111,Mozilla/5.0 (mobile)
CLK0000089204,2025-11-20 19:36:20,C001,ADC001_google_20251120,U019791,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.231.199,Mozilla/5.0 (mobile)
CLK0000089205,2025-11-21 07:19:17,C001,ADC001_google_20251120,U012090,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.242.29,Mozilla/5.0 (desktop)
CLK0000089206,2025-11-21 06:30:03,C001,ADC001_google_20251120,U006812,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.41.229,Mozilla/5.0 (mobile)
CLK0000089207,2025-11-21 03:32:23,C001,ADC001_google_20251120,U005667,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.7.241,Mozilla/5.0 (desktop)
CLK0000089208,2025-11-20 15:41:30,C001,ADC001_google_20251120,U010543,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.147.243,Mozilla/5.0 (desktop)
CLK0000089209,2025-11-21 03:52:00,C001,ADC001_google_20251120,U011226,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.53.153,Mozilla/5.0 (mobile)
CLK0000089210,2025-11-21 01:15:45,C001,ADC001_google_20251120,U002566,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.185.10,Mozilla/5.0 (mobile)
CLK0000089211,2025-11-21 06:59:38,C001,ADC001_google_20251120,U016737,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.207.202,Mozilla/5.0 (mobile)
CLK0000089212,2025-11-21 14:44:23,C001,ADC001_google_20251120,U006243,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.37.164,Mozilla/5.0 (desktop)
CLK0000089213,2025-11-20 17:45:07,C001,ADC001_google_20251120,U001906,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.133.79,Mozilla/5.0 (mobile)
CLK0000089214,2025-11-20 22:26:27,C001,ADC001_google_20251120,U017611,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.241.135,Mozilla/5.0 (mobile)
CLK0000089215,2025-11-21 10:33:31,C001,ADC001_google_20251120,U016952,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.24.229,Mozilla/5.0 (mobile)
CLK0000089216,2025-11-21 03:54:40,C001,ADC001_google_20251120,U003587,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.49.26,Mozilla/5.0 (desktop)
CLK0000089217,2025-11-21 13:20:38,C001,ADC001_google_20251120,U006134,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.210.169,Mozilla/5.0 (mobile)
CLK0000089218,2025-11-21 15:08:34,C001,ADC001_google_20251120,U002017,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.152.130,Mozilla/5.0 (desktop)
CLK0000089219,2025-11-21 08:26:34,C001,ADC001_google_20251120,U001768,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.115.128,Mozilla/5.0 (mobile)
CLK0000089220,2025-11-21 00:26:06,C001,ADC001_google_20251120,U004638,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.138.179,Mozilla/5.0 (mobile)
CLK0000089221,2025-11-21 01:09:05,C001,ADC001_google_20251120,U005003,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.125.221,Mozilla/5.0 (tablet)
CLK0000089222,2025-11-21 07:09:40,C001,ADC001_google_20251120,U008265,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.172.176,Mozilla/5.0 (mobile)
CLK0000089223,2025-11-20 17:22:52,C001,ADC001_google_20251120,U000119,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.62.86,Mozilla/5.0 (desktop)
CLK0000089224,2025-11-21 04:47:02,C001,ADC001_google_20251120,U008563,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.176.136,Mozilla/5.0 (desktop)
CLK0000089225,2025-11-21 14:52:03,C001,ADC001_google_20251120,U011949,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.30.175,Mozilla/5.0 (mobile)
CLK0000089226,2025-11-21 00:22:31,C001,ADC001_google_20251120,U018057,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.216.217,Mozilla/5.0 (desktop)
CLK0000089227,2025-11-20 20:27:43,C001,ADC001_google_20251120,U011898,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.63.160,Mozilla/5.0 (mobile)
CLK0000089228,2025-11-20 21:00:48,C001,ADC001_google_20251120,U011205,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.92.65,Mozilla/5.0 (mobile)
CLK0000089229,2025-11-20 15:52:46,C001,ADC001_google_20251120,U016143,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.14.175,Mozilla/5.0 (desktop)
CLK0000089230,2025-11-20 15:52:25,C001,ADC001_google_20251120,U018300,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.247.20,Mozilla/5.0 (desktop)
CLK0000089231,2025-11-21 01:52:24,C001,ADC001_google_20251120,U005534,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.145.159,Mozilla/5.0 (desktop)
CLK0000089232,2025-11-20 22:45:34,C001,ADC001_google_20251120,U016719,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.230.82,Mozilla/5.0 (mobile)
CLK0000089233,2025-11-20 19:46:48,C001,ADC001_google_20251120,U011170,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.145.156,Mozilla/5.0 (mobile)
