click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000024151,2025-09-27 14:01:17,C001,ADC001_youtube_20250926,U015585,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.66.155,Mozilla/5.0 (desktop)
CLK0000024152,2025-09-26 22:15:32,C001,ADC001_youtube_20250926,U009770,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.183.86,Mozilla/5.0 (tablet)
CLK0000024153,2025-09-26 16:55:29,C001,ADC001_youtube_20250926,U012073,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.207.156,Mozilla/5.0 (desktop)
CLK0000024154,2025-09-26 23:12:28,C001,ADC001_youtube_20250926,U008773,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.140.111,Mozilla/5.0 (mobile)
CLK0000024155,2025-09-27 14:12:04,C001,ADC001_youtube_20250926,U017689,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.3.9,Mozilla/5.0 (mobile)
CLK0000024156,2025-09-27 10:04:40,C001,ADC001_youtube_20250926,U004592,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.170.185,Mozilla/5.0 (mobile)
CLK0000024157,2025-09-27 02:37:23,C001,ADC001_youtube_20250926,U007363,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.68.36,Mozilla/5.0 (mobile)
CLK0000024158,2025-09-26 16:45:39,C001,ADC001_youtube_20250926,U007397,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.26.162,Mozilla/5.0 (mobile)
CLK0000024159,2025-09-27 01:06:16,C001,ADC001_youtube_20250926,U006930,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.172.63,Mozilla/5.0 (desktop)
CLK0000024160,2025-09-26 20:52:31,C001,ADC001_youtube_20250926,U015993,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.239.165,Mozilla/5.0 (mobile)
CLK0000024161,2025-09-27 04:55:45,C001,ADC001_youtube_20250926,U019490,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.25.34,Mozilla/5.0 (desktop)
CLK0000024162,2025-09-27 05:02:50,C001,ADC001_youtube_20250926,U007041,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.5.116,Mozilla/5.0 (mobile)
CLK0000024163,2025-09-27 03:22:53,C001,ADC001_youtube_20250926,U018153,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.157.202,Mozilla/5.0 (mobile)
CLK0000024164,2025-09-27 13:40:24,C001,ADC001_youtube_20250926,U017827,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.235.127,Mozilla/5.0 (mobile)
CLK0000024165,2025-09-26 22:03:46,C001,ADC001_youtube_20250926,U003725,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.247.221,Mozilla/5.0 (tablet)
CLK0000024166,2025-09-26 17:53:55,C001,ADC001_youtube_20250926,U001987,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.61.105,Mozilla/5.0 (mobile)
CLK0000024167,2025-09-26 17:30:24,C001,ADC001_youtube_20250926,U017840,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.48.194,Mozilla/5.0 (mobile)
CLK0000024168,2025-09-27 04:29:15,C001,ADC001_youtube_20250926,U017602,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.161.8,Mozilla/5.0 (mobile)
