click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000028901,2025-10-01 12:13:27,C001,ADC001_twitter_20250930,U014505,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.192.49,Mozilla/5.0 (desktop)
CLK0000028902,2025-10-01 10:00:41,C001,ADC001_twitter_20250930,U003969,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.173.41,Mozilla/5.0 (mobile)
CLK0000028903,2025-09-30 23:04:12,C001,ADC001_twitter_20250930,U009176,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.15.148,Mozilla/5.0 (mobile)
CLK0000028904,2025-10-01 15:34:02,C001,ADC001_twitter_20250930,U009695,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.103.9,Mozilla/5.0 (mobile)
CLK0000028905,2025-10-01 13:58:40,C001,ADC001_twitter_20250930,U009507,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.96.1,Mozilla/5.0 (tablet)
CLK0000028906,2025-10-01 12:50:10,C001,ADC001_twitter_20250930,U013741,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.176.166,Mozilla/5.0 (desktop)
CLK0000028907,2025-10-01 10:25:23,C001,ADC001_twitter_20250930,U015950,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.107.159,Mozilla/5.0 (mobile)
CLK0000028908,2025-10-01 01:29:58,C001,ADC001_twitter_20250930,U004451,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.129.120,Mozilla/5.0 (tablet)
CLK0000028909,2025-09-30 18:36:37,C001,ADC001_twitter_20250930,U004084,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.203.90,Mozilla/5.0 (mobile)
CLK0000028910,2025-10-01 15:12:49,C001,ADC001_twitter_20250930,U002556,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.19.121,Mozilla/5.0 (mobile)
CLK0000028911,2025-10-01 03:21:54,C001,ADC001_twitter_20250930,U010845,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.244.22,Mozilla/5.0 (mobile)
CLK0000028912,2025-09-30 18:28:41,C001,ADC001_twitter_20250930,U008828,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.168.194,Mozilla/5.0 (desktop)
CLK0000028913,2025-10-01 10:03:58,C001,ADC001_twitter_20250930,U007736,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.198.155,Mozilla/5.0 (desktop)
CLK0000028914,2025-10-01 02:16:57,C001,ADC001_twitter_20250930,U004544,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.102.40,Mozilla/5.0 (tablet)
CLK0000028915,2025-10-01 09:00:27,C001,ADC001_twitter_20250930,U005730,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.7.222,Mozilla/5.0 (mobile)
CLK0000028916,2025-09-30 17:33:24,C001,ADC001_twitter_20250930,U015863,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.78.140,Mozilla/5.0 (mobile)
CLK0000028917,2025-10-01 09:08:30,C001,ADC001_twitter_20250930,U002275,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.15.102,Mozilla/5.0 (mobile)
CLK0000028918,2025-10-01 12:20:54,C001,ADC001_twitter_20250930,U007740,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.13.246,Mozilla/5.0 (mobile)
CLK0000028919,2025-10-01 08:53:43,C001,ADC001_twitter_20250930,U001707,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.125.102,Mozilla/5.0 (mobile)
CLK0000028920,2025-10-01 08:38:52,C001,ADC001_twitter_20250930,U016848,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.192.170,Mozilla/5.0 (tablet)
CLK0000028921,2025-10-01 11:13:33,C001,ADC001_twitter_20250930,U011918,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.151.62,Mozilla/5.0 (mobile)
CLK0000028922,2025-10-01 01:17:12,C001,ADC001_twitter_20250930,U012138,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.15.140,Mozilla/5.0 (mobile)
CLK0000028923,2025-10-01 00:08:16,C001,ADC001_twitter_20250930,U015590,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.46.161,Mozilla/5.0 (mobile)
CLK0000028924,2025-10-01 02:44:04,C001,ADC001_twitter_20250930,U006681,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.202.135,Mozilla/5.0 (mobile)
CLK0000028925,2025-10-01 12:42:25,C001,ADC001_twitter_20250930,U016415,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.101.152,Mozilla/5.0 (desktop)
