click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000105701,2025-12-05 04:01:05,C001,ADC001_twitter_20251204,U004162,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.85.246,Mozilla/5.0 (desktop)
CLK0000105702,2025-12-05 02:42:57,C001,ADC001_twitter_20251204,U014914,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.133.95,Mozilla/5.0 (mobile)
CLK0000105703,2025-12-05 06:02:57,C001,ADC001_twitter_20251204,U009537,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.49.219,Mozilla/5.0 (desktop)
CLK0000105704,2025-12-05 03:58:32,C001,ADC001_twitter_20251204,U003215,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.44.2,Mozilla/5.0 (desktop)
CLK0000105705,2025-12-04 19:33:35,C001,ADC001_twitter_20251204,U017705,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.95.52,Mozilla/5.0 (desktop)
CLK0000105706,2025-12-04 17:47:06,C001,ADC001_twitter_20251204,U011034,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.70.126,Mozilla/5.0 (mobile)
CLK0000105707,2025-12-05 09:52:03,C001,ADC001_twitter_20251204,U007564,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.39.174,Mozilla/5.0 (mobile)
CLK0000105708,2025-12-05 06:58:05,C001,ADC001_twitter_20251204,U018228,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.41.240,Mozilla/5.0 (desktop)
CLK0000105709,2025-12-04 20:20:58,C001,ADC001_twitter_20251204,U007367,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.61.108,Mozilla/5.0 (mobile)
CLK0000105710,2025-12-04 15:44:44,C001,ADC001_twitter_20251204,U014535,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.206.157,Mozilla/5.0 (desktop)
CLK0000105711,2025-12-04 21:10:29,C001,ADC001_twitter_20251204,U015657,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.218.74,Mozilla/5.0 (mobile)
CLK0000105712,2025-12-05 00:51:15,C001,ADC001_twitter_20251204,U019077,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.35.32,Mozilla/5.0 (desktop)
CLK0000105713,2025-12-05 11:16:53,C001,ADC001_twitter_20251204,U016171,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.117.224,Mozilla/5.0 (mobile)
CLK0000105714,2025-12-05 15:37:22,C001,ADC001_twitter_20251204,U008574,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.49.79,Mozilla/5.0 (mobile)
CLK0000105715,2025-12-04 20:22:42,C001,ADC001_twitter_20251204,U003507,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.120.70,Mozilla/5.0 (mobile)
CLK0000105716,2025-12-04 19:42:58,C001,ADC001_twitter_20251204,U002574,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.253.70,Mozilla/5.0 (desktop)
CLK0000105717,2025-12-05 13:28:48,C001,ADC001_twitter_20251204,U000624,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.194.88,Mozilla/5.0 (desktop)
CLK0000105718,2025-12-05 10:45:55,C001,ADC001_twitter_20251204,U001928,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.98.87,Mozilla/5.0 (mobile)
CLK0000105719,2025-12-05 12:36:14,C001,ADC001_twitter_20251204,U015667,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.84.43,Mozilla/5.0 (tablet)
CLK0000105720,2025-12-05 12:03:47,C001,ADC001_twitter_20251204,U013640,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.167.245,Mozilla/5.0 (mobile)
CLK0000105721,2025-12-05 08:35:53,C001,ADC001_twitter_20251204,U001204,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.232.57,Mozilla/5.0 (mobile)
CLK0000105722,2025-12-05 03:01:25,C001,ADC001_twitter_20251204,U000953,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.254.76,Mozilla/5.0 (desktop)
CLK0000105723,2025-12-04 16:27:24,C001,ADC001_twitter_20251204,U019888,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.78.27,Mozilla/5.0 (mobile)
CLK0000105724,2025-12-05 02:51:13,C001,ADC001_twitter_20251204,U017065,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.72.33,Mozilla/5.0 (mobile)
CLK0000105725,2025-12-05 12:36:28,C001,ADC001_twitter_20251204,U012931,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.52.132,Mozilla/5.0 (mobile)
CLK0000105726,2025-12-04 22:53:48,C001,ADC001_twitter_20251204,U016660,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.111.83,Mozilla/5.0 (desktop)
CLK0000105727,2025-12-04 20:17:52,C001,ADC001_twitter_20251204,U013279,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.95.15,Mozilla/5.0 (desktop)
CLK0000105728,2025-12-04 20:01:08,C001,ADC001_twitter_20251204,U018219,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.48.12,Mozilla/5.0 (mobile)
CLK0000105729,2025-12-05 00:16:41,C001,ADC001_twitter_20251204,U010588,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.23.88,Mozilla/5.0 (mobile)
CLK0000105730,2025-12-05 14:18:56,C001,ADC001_twitter_20251204,U013783,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.17.17,Mozilla/5.0 (desktop)
CLK0000105731,2025-12-05 00:49:14,C001,ADC001_twitter_20251204,U011513,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.205.15,Mozilla/5.0 (mobile)
CLK0000105732,2025-12-05 07:59:26,C001,ADC001_twitter_20251204,U007025,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.100.98,Mozilla/5.0 (mobile)
CLK0000105733,2025-12-05 04:17:11,C001,ADC001_twitter_20251204,U004537,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.190.252,Mozilla/5.0 (mobile)
CLK0000105734,2025-12-05 08:01:36,C001,ADC001_twitter_20251204,U016277,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.174.216,Mozilla/5.0 (desktop)
CLK0000105735,2025-12-05 05:45:04,C001,ADC001_twitter_20251204,U019150,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.15.223,Mozilla/5.0 (mobile)
CLK0000105736,2025-12-04 19:31:59,C001,ADC001_twitter_20251204,U019223,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.217.103,Mozilla/5.0 (desktop)
CLK0000105737,2025-12-05 08:55:35,C001,ADC001_twitter_20251204,U015919,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.224.130,Mozilla/5.0 (mobile)
CLK0000105738,2025-12-05 07:13:08,C001,ADC001_twitter_20251204,U018750,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.118.168,Mozilla/5.0 (desktop)
CLK0000105739,2025-12-05 11:14:56,C001,ADC001_twitter_20251204,U008963,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.48.252,Mozilla/5.0 (mobile)
CLK0000105740,2025-12-05 03:55:34,C001,ADC001_twitter_20251204,U007174,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.39.144,Mozilla/5.0 (desktop)
CLK0000105741,2025-12-05 01:42:21,C001,ADC001_twitter_20251204,U002272,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.44.218,Mozilla/5.0 (mobile)
CLK0000105742,2025-12-05 14:10:27,C001,ADC001_twitter_20251204,U015143,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.170.122,Mozilla/5.0 (mobile)
CLK0000105743,2025-12-05 13:46:47,C001,ADC001_twitter_20251204,U012286,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.65.162,Mozilla/5.0 (mobile)
CLK0000105744,2025-12-05 07:10:01,C001,ADC001_twitter_20251204,U000047,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.208.60,Mozilla/5.0 (mobile)
CLK0000105745,2025-12-05 00:30:47,C001,ADC001_twitter_20251204,U014984,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.28.240,Mozilla/5.0 (desktop)
CLK0000105746,2025-12-05 06:43:41,C001,ADC001_twitter_20251204,U011659,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.130.134,Mozilla/5.0 (desktop)
CLK0000105747,2025-12-05 09:07:12,C001,ADC001_twitter_20251204,U006690,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.25.228,Mozilla/5.0 (mobile)
CLK0000105748,2025-12-05 07:51:44,C001,ADC001_twitter_20251204,U007742,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.203.10,Mozilla/5.0 (desktop)
