click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000051551,2025-10-20 11:28:56,C001,ADC001_twitter_20251019,U014482,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.230.235,Mozilla/5.0 (tablet)
CLK0000051552,2025-10-20 10:03:03,C001,ADC001_twitter_20251019,U000865,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.55.5,Mozilla/5.0 (tablet)
CLK0000051553,2025-10-20 03:34:15,C001,ADC001_twitter_20251019,U000875,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.203.13,Mozilla/5.0 (desktop)
CLK0000051554,2025-10-20 13:07:00,C001,ADC001_twitter_20251019,U002874,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.222.115,Mozilla/5.0 (mobile)
CLK0000051555,2025-10-19 21:28:48,C001,ADC001_twitter_20251019,U015571,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.172.177,Mozilla/5.0 (tablet)
CLK0000051556,2025-10-20 14:37:03,C001,ADC001_twitter_20251019,U000297,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.186.237,Mozilla/5.0 (desktop)
CLK0000051557,2025-10-19 21:54:22,C001,ADC001_twitter_20251019,U000318,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.94.164,Mozilla/5.0 (mobile)
CLK0000051558,2025-10-19 18:43:58,C001,ADC001_twitter_20251019,U016801,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.146.220,Mozilla/5.0 (mobile)
CLK0000051559,2025-10-20 15:35:31,C001,ADC001_twitter_20251019,U007135,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.31.18,Mozilla/5.0 (desktop)
CLK0000051560,2025-10-19 20:09:53,C001,ADC001_twitter_20251019,U001449,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.23.139,Mozilla/5.0 (mobile)
CLK0000051561,2025-10-20 11:48:13,C001,ADC001_twitter_20251019,U002739,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.136.165,Mozilla/5.0 (desktop)
CLK0000051562,2025-10-20 12:32:28,C001,ADC001_twitter_20251019,U002388,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.135.94,Mozilla/5.0 (mobile)
CLK0000051563,2025-10-20 11:14:44,C001,ADC001_twitter_20251019,U010424,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.45.89,Mozilla/5.0 (mobile)
CLK0000051564,2025-10-20 04:00:11,C001,ADC001_twitter_20251019,U015399,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.208.79,Mozilla/5.0 (mobile)
CLK0000051565,2025-10-20 10:11:29,C001,ADC001_twitter_20251019,U019649,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.194.211,Mozilla/5.0 (mobile)
CLK0000051566,2025-10-19 20:30:36,C001,ADC001_twitter_20251019,U006369,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.197.155,Mozilla/5.0 (mobile)
CLK0000051567,2025-10-20 15:21:18,C001,ADC001_twitter_20251019,U013382,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.112.189,Mozilla/5.0 (mobile)
