click_id,click_timestamp,campaign_id,ad_id,user_id,landing_page_url,utm_campaign,device_type,ip_address,user_agent
CLK0000002051,2025-09-08 12:25:11,C001,ADC001_youtube_20250907,U015904,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.218.179,Mozilla/5.0 (mobile)
CLK0000002052,2025-09-08 12:12:10,C001,ADC001_youtube_20250907,U012445,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.210.236,Mozilla/5.0 (desktop)
CLK0000002053,2025-09-08 14:14:39,C001,ADC001_youtube_20250907,U016614,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,desktop,192.168.62.78,Mozilla/5.0 (desktop)
CLK0000002054,2025-09-08 02:11:13,C001,ADC001_youtube_20250907,U001598,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.84.55,Mozilla/5.0 (mobile)
CLK0000002055,2025-09-08 08:21:37,C001,ADC001_youtube_20250907,U016626,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,tablet,192.168.219.184,Mozilla/5.0 (tablet)
CLK0000002056,2025-09-08 01:04:08,C001,ADC001_youtube_20250907,U007727,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.141.92,Mozilla/5.0 (mobile)
CLK0000002057,2025-09-08 10:35:21,C001,ADC001_youtube_20250907,U013073,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.208.166,Mozilla/5.0 (mobile)
CLK0000002058,2025-09-07 22:51:11,C001,ADC001_youtube_20250907,U019307,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.6.129,Mozilla/5.0 (mobile)
CLK0000002059,2025-09-08 09:43:24,C001,ADC001_youtube_20250907,U013385,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.187.90,Mozilla/5.0 (mobile)
CLK0000002060,2025-09-08 03:58:17,C001,ADC001_youtube_20250907,U008737,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.102.137,Mozilla/5.0 (mobile)
CLK0000002061,2025-09-07 19:28:25,C001,ADC001_youtube_20250907,U013763,https://ec.example.com/products?campaign=C001,春夏新作-ドレス,mobile,192.168.99.206,Mozilla/5.0 (mobile)
